metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
strimzi.cluster_operator.jvm.buffer.count_buffers,gauge,,,,An estimate of the number of buffers in the pool.,0,strimzi,cluster jvm buffer count buffers,
strimzi.cluster_operator.jvm.buffer.memory_used_bytes,gauge,,byte,,An estimate of the memory that the Java virtual machine is using for this buffer pool.,0,strimzi,cluster jvm buffer memory used bytes,
strimzi.cluster_operator.jvm.buffer.total_capacity_bytes,gauge,,byte,,An estimate of the total capacity of the buffers in this pool.,0,strimzi,cluster jvm buffer total capacity bytes,
strimzi.cluster_operator.jvm.classes.loaded_classes,gauge,,,,The number of classes that are currently loaded in the Java virtual machine.,0,strimzi,cluster jvm classes loaded classes,
strimzi.cluster_operator.jvm.classes.unloaded_classes.count,count,,,,The total number of classes unloaded since the Java virtual machine has started execution.,1,strimzi,cluster jvm classes unloaded classescount,
strimzi.cluster_operator.jvm.gc.live_data_size_bytes,gauge,,byte,,Size of long-lived heap memory pool after reclamation.,0,strimzi,cluster jvm gc live data size bytes,
strimzi.cluster_operator.jvm.gc.max_data_size_bytes,gauge,,byte,,Max size of long-lived heap memory pool.,0,strimzi,cluster jvm gc max data size bytes,
strimzi.cluster_operator.jvm.gc.memory_allocated_bytes.count,count,,,,Incremented for an increase in the size of the (young) heap memory pool after one GC.,0,strimzi,cluster jvm gc memory allocated bytes count,
strimzi.cluster_operator.jvm.gc.memory_promoted_bytes.count,count,,,,Count of positive increases in the size of the old generation memory pool before GC to after GC.,1,strimzi,cluster jvm gc memory promoted bytes count,
strimzi.cluster_operator.jvm.gc.pause_seconds.count,count,,,,Time spent in GC pause.,0,strimzi,cluster jvm gc pause seconds count,
strimzi.cluster_operator.jvm.gc.pause_seconds.max,gauge,,,,Max time spent in GC pause.,1,strimzi,cluster jvm gc pause seconds max,
strimzi.cluster_operator.jvm.gc.pause_seconds.quantile,gauge,,,,Quantile of time spent in GC pause.,0,strimzi,cluster jvm gc pause seconds quantile,
strimzi.cluster_operator.jvm.gc.pause_seconds.sum,count,,,,Sum of time spent in GC pause.,1,strimzi,cluster jvm gc pause seconds sum,
strimzi.cluster_operator.jvm.memory.committed_bytes,gauge,,,,The amount of memory in bytes that is committed for the Java virtual machine to use.,0,strimzi,cluster jvm memory committed bytes,
strimzi.cluster_operator.jvm.memory.max_bytes,gauge,,byte,,The maximum amount of memory in bytes that can be used for memory management.,1,strimzi,cluster jvm memory max bytes,
strimzi.cluster_operator.jvm.memory.used_bytes,gauge,,byte,,An estimate of the memory that the Java virtual machine is using for this buffer pool.,0,strimzi,cluster jvm memory used bytes,
strimzi.cluster_operator.jvm.threads.daemon_threads,gauge,,,,The current number of live daemon threads.,0,strimzi,cluster jvm threads daemon threads,
strimzi.cluster_operator.jvm.threads.live_threads,gauge,,,,The current number of live threads including both daemon and non-daemon threads.,0,strimzi,cluster jvm threads live threads,
strimzi.cluster_operator.jvm.threads.peak_threads,gauge,,,,The peak live thread count since the Java virtual machine started or peak was reset.,0,strimzi,cluster jvm threads peak threads,
strimzi.cluster_operator.jvm.threads.states_threads,gauge,,,,The current number of threads,0,strimzi,cluster jvm threads.states threads,
strimzi.cluster_operator.process.cpu_usage,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.already_enqueued.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.duration_seconds.bucket,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.duration_seconds.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.duration_seconds.max,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.duration_seconds.sum,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.locked.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.periodical.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.reconciliations.successful.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.resource.state,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.resources,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.resources.paused,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.system.cpu_count,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.system.cpu_usage,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.system.load_average_1m,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.vertx.http_client.active_connections,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.vertx.http_client.active_requests,gauge,,,,description,0,strimzi,,
strimzi.cluster_operator.vertx.http_client.bytes_read.count,count,,,,description,0,strimzi,,
strimzi.cluster_operator.vertx.http_client.bytes_written.count,count,,,,description,0,strimzi,,
