metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
marklogic.databases.average_forest_size,gauge,,mebibyte,,The average forest size attached to database.,0,marklogic,db avg forest size,
marklogic.databases.backup_count,gauge,,unit,,The maximum number of forests that are backing up.,0,marklogic,db backup count,
marklogic.databases.backup_read_load,gauge,,,,"Disk read time threads spent for backup, in proportion to the elapsed time.",0,marklogic,db backup r load,
marklogic.databases.backup_read_rate,gauge,,mebibyte,second,"The moving average throughput of reading backup data from disk.",0,marklogic,db backup r rate,
marklogic.databases.backup_write_load,gauge,,,,"Disk writing time threads spent for backups, in proportion to the elapsed time.",0,marklogic,db backup w load,
marklogic.databases.backup_write_rate,gauge,,mebibyte,second,"The moving average throughput of writing data for backups.",0,marklogic,db backup w rate,
marklogic.databases.compressed_tree_cache_hit_rate,gauge,,hit,second,The average number of hits on the compressed cache.,0,marklogic,db tree cache hit,
marklogic.databases.compressed_tree_cache_miss_rate,gauge,,miss,second,The average number of misses on the compressed cache.,0,marklogic,db tree cache miss,
marklogic.databases.data_size,gauge,,mebibyte,,The total size of the database on disk.,0,marklogic,db data size,
marklogic.databases.database_replication_receive_load,gauge,,,,"Time threads spent receiving data for database replication, in proportion to the elapsed time.",0,marklogic,db replication recv load,
marklogic.databases.database_replication_receive_rate,gauge,,mebibyte,second,"The moving average throughput of receiving data for database replication.",0,marklogic,db replication recv rate,
marklogic.databases.database_replication_send_load,gauge,,,,"Time threads spent sending data for database replication, in proportion to the elapsed time.",0,marklogic,db replication send load,
marklogic.databases.database_replication_send_rate,gauge,,mebibyte,second,"The moving average throughput of sending data for database replication.",0,marklogic,db replication send recv,
marklogic.databases.deadlock_rate,gauge,,lock,second,"The rate of deadlock occurrences.",0,marklogic,db deadlock rate,
marklogic.databases.deadlock_wait_load,gauge,,,,"Time threads spent waiting for locks that eventually result in deadlocks in proportion to the elasped time.",0,marklogic,db deadlock wait load,
marklogic.databases.device_space,gauge,,mebibyte,,The amount of space left on the device.,0,marklogic,db device space,
marklogic.databases.fast_data_size,gauge,,mebibyte,,The total size of the fast storage on disk.,0,marklogic,db fast data size,
marklogic.databases.forests_count,gauge,,unit,,The number of forests for the database.,0,marklogic,db forest count,
marklogic.databases.in_memory_size,gauge,,mebibyte,,The total memory used for the database.,0,marklogic,db in mem size,
marklogic.databases.journal_write_load,gauge,,,,"Journal writing time threads spent in proportion to the elapsed time.",0,marklogic,db journal w load,
marklogic.databases.journal_write_rate,gauge,,mebibyte,second,"The moving average of writing data to the journal.",0,marklogic,db journal w rate,
marklogic.databases.large_binary_cache_hit_rate,gauge,,hit,second,"The average number of hits on the large binary cache.",0,marklogic,db b cache hit rate,
marklogic.databases.large_binary_cache_miss_rate,gauge,,miss,second,"The average number of misses on the large binary cache.",0,marklogic,db b cache miss rate,
marklogic.databases.large_data_size,gauge,,mebibyte,,The total size of the large data on disk.,0,marklogic,db large data size,
marklogic.databases.large_read_load,gauge,,,,"Disk read time threads spent on large documents, in proportion to the elapsed time.",0,marklogic,db large data r load,
marklogic.databases.large_read_rate,gauge,,mebibyte,second,"The moving average throughput of reading large documents from disk.",0,marklogic,db large data r rate,
marklogic.databases.large_write_load,gauge,,,,"Disk write time threads spent for large documents, in proportion to the elapsed time.",0,marklogic,db large data w load,
marklogic.databases.large_write_rate,gauge,,mebibyte,second,"The moving average throughput of writing data for large documents.",0,marklogic,db large data w rate,
marklogic.databases.largest_forest_size,gauge,,mebibyte,,"The size of largest forest attached to database.",0,marklogic,db largest forest size,
marklogic.databases.least_remaining_space_forest,gauge,,mebibyte,,The lowest free remaining space size.,0,marklogic,db least remaining space forest,
marklogic.databases.list_cache_hit_rate,gauge,,hit,second,The average number of hits on the list cache.,0,marklogic,db list cache hit rate,
marklogic.databases.list_cache_miss_rate,gauge,,miss,second,The average number of misses on the list cache.,0,marklogic,db list cache miss rate,
marklogic.databases.merge_count,gauge,,,,The maximum number of forests that are merging.,0,marklogic,db merge count,
marklogic.databases.merge_read_load,gauge,,,,"Disk read time threads spent during merge, in proportion to the elapsed time.",0,marklogic,db merge r load,
marklogic.databases.merge_read_rate,gauge,,mebibyte,second,"The moving average throughput of reading merge data from disk.",0,marklogic,db merge r rate,
marklogic.databases.merge_write_load,gauge,,,,"Disk writing time threads spent for merges, in proportion to the elapsed time.",0,marklogic,db merge w load,
marklogic.databases.merge_write_rate,gauge,,mebibyte,second,"The moving average throughput of writing data for merges.",0,marklogic,db merge w rate,
marklogic.databases.min_capacity,gauge,,,,"The least capacity for a forest as a percentage.",0,marklogic,db min capacity,
marklogic.databases.query_read_load,gauge,,,,"Disk reading time threads spent for a query in proportion to the elapsed time.",0,marklogic,db query r load,
marklogic.databases.query_read_rate,gauge,,mebibyte,second,"The moving average of throughput reading query data from disk.",0,marklogic,db query r rate,
marklogic.databases.read_lock_hold_load,gauge,,,,"Time threads spent holding read locks in proportion to the elapsed time.",0,marklogic,db r lock hold load,
marklogic.databases.read_lock_rate,gauge,,mebibyte,second,"The rate of read lock acquistions.",0,marklogic,db r lock rate,
marklogic.databases.read_lock_wait_load,gauge,,,,"Time threads spent waiting to acquire read locks in proportion to the elasped time.",0,marklogic,db r lock wait load,
marklogic.databases.reindex_count,gauge,,,,"The total number of reindexing forests for the database.",0,marklogic,db reindex count,
marklogic.databases.restore_count,gauge,,,,The maximum number of forests that are restoring.,0,marklogic,db restore count,
marklogic.databases.restore_read_load,gauge,,,,"Disk read time threads spent for restores, in proportion to the elapsed time.",0,marklogic,db restore r load,
marklogic.databases.restore_read_rate,gauge,,mebibyte,second,"The moving average throughput of reading restore data from disk.",0,marklogic,db restore r rate,
marklogic.databases.restore_write_load,gauge,,,,"Disk write time threads spent for restores, in proportion to the elasped time.",0,marklogic,db restore w load,
marklogic.databases.restore_write_rate,gauge,,mebibyte,second,"The moving average throughput of writing data for restores.",0,marklogic,db restore w rate,
