metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
servicenow_performance.cmdb_health_result_rel_all.rel_allrules.relations_count,count,,,,Count of CI relationships which are not compliant with all relationship rules,0,servicenow_performance,Relation not compliant with all rules,,
servicenow_performance.cmdb_health_scorecard.audit.failed,count,,,,Count of failed audit checks,0,servicenow_performance,Failed audit checks,,
servicenow_performance.cmdb_health_scorecard.audit.score,gauge,,percent,,Score based on audit checks,0,servicenow_performance,Audit score,,
servicenow_performance.cmdb_health_scorecard.completeness.score,gauge,,percent,,Score based on the completeness of CIs,0,servicenow_performance,Completeness score,,
servicenow_performance.cmdb_health_scorecard.correctness.score,gauge,,percent,,Score based on the correctness of CIs,0,servicenow_performance,Correctness score,,
servicenow_performance.cmdb_health_scorecard.duplicate.failed,count,,,,Count of duplicate CIs,0,servicenow_performance,Duplicate CIs,,
servicenow_performance.cmdb_health_scorecard.duplicate.score,gauge,,percent,,Score based on the count of duplicate CIs,0,servicenow_performance,Duplicate score,,
servicenow_performance.cmdb_health_scorecard.orphan.failed,count,,,,Count of orphan CIs that failed checks,0,servicenow_performance,Failed orphan CIs,,
servicenow_performance.cmdb_health_scorecard.orphan.score,gauge,,percent,,Score based on the count of orphan CIs,0,servicenow_performance,Orphan score,,
servicenow_performance.cmdb_health_scorecard.recommended.failed,count,,,,Count of recommended checks that failed,0,servicenow_performance,Failed recommended checks,,
servicenow_performance.cmdb_health_scorecard.recommended.score,gauge,,percent,,Score based on the count of recommended checks,0,servicenow_performance,Recommended score,,
servicenow_performance.cmdb_health_scorecard.rel_duplicate.failed,count,,,,Count of duplicate relationships that failed checks,0,servicenow_performance,Failed duplicate relationships,,
servicenow_performance.cmdb_health_scorecard.rel_orphan.failed,count,,,,Count of orphan relationships that failed checks,0,servicenow_performance,Failed orphan relationships,,
servicenow_performance.cmdb_health_scorecard.rel_stale.failed,count,,,,Count of stale relationships that failed checks,0,servicenow_performance,Failed stale relationships,,
servicenow_performance.cmdb_health_scorecard.relationship.score,gauge,,percent,,Score based on the CI relationship checks,0,servicenow_performance,Relationships score,,
servicenow_performance.cmdb_health_scorecard.required.failed,count,,,,Count of required checks that failed,0,servicenow_performance,Failed required checks,,
servicenow_performance.cmdb_health_scorecard.required.score,gauge,,percent,,Score based on the count of required checks,0,servicenow_performance,Required score,,
servicenow_performance.cmdb_health_scorecard.staleness.failed,count,,,,Count of stale CIs that failed checks,0,servicenow_performance,Failed stale CIs,,
servicenow_performance.cmdb_health_scorecard.staleness.score,gauge,,percent,,Score based on the count of stale CIs,0,servicenow_performance,Staleness score,,
servicenow_performance.sn_sec_analytics_health_dashboard_data_updates.active_application_vulnerable_items_without_risk_score.score,gauge,,percent,,Score based on active application vulnerable items without a risk score,0,servicenow_performance,Active application vulnerable items without risk score,,
servicenow_performance.sn_sec_analytics_health_dashboard_data_updates.active_container_vulnerable_items_without_risk_score.score,gauge,,percent,,Score based on active container vulnerable items without a risk score,0,servicenow_performance,Active container vulnerable items without risk score,,
servicenow_performance.sn_sec_analytics_health_dashboard_data_updates.active_records_without_risk_score.score,gauge,,percent,,Score based on active records without a risk score,0,servicenow_performance,Active records without risk score,,
