metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
kube_apiserver.APIServiceRegistrationController_depth,gauge,,,,The current depth of workqueue: APIServiceRegistrationController,0,kubernetes_api_server_metrics,service registration controller depth,
kube_apiserver.admission_controller_admission_duration_seconds.count,count,,,,The admission controller latency histogram in seconds identified by name and broken out for each operation and API resource and type (validate or admit) count,0,kubernetes_api_server_metrics,duration of admission controller admission,
kube_apiserver.admission_controller_admission_duration_seconds.sum,gauge,,second,,The admission controller latency histogram in seconds identified by name and broken out for each operation and API resource and type (validate or admit),0,kubernetes_api_server_metrics,duration of admission controller admission,
kube_apiserver.admission_step_admission_latencies_seconds.count,count,,,,The admission sub-step latency histogram broken out for each operation and API resource and step type (validate or admit) count,0,kubernetes_api_server_metrics,admission step admission latencies,
kube_apiserver.admission_step_admission_latencies_seconds.sum,gauge,,second,,The admission sub-step latency broken out for each operation and API resource and step type (validate or admit),0,kubernetes_api_server_metrics,admission step admission latencies,
kube_apiserver.admission_step_admission_latencies_seconds_summary.count,count,,,,The admission sub-step latency summary broken out for each operation and API resource and step type (validate or admit) count,0,kubernetes_api_server_metrics,admission step admission latencies summary,
kube_apiserver.admission_step_admission_latencies_seconds_summary.quantile,gauge,,second,,The admission sub-step latency summary broken out for each operation and API resource and step type (validate or admit) quantile,0,kubernetes_api_server_metrics,admission step admission latencies summary,
kube_apiserver.admission_step_admission_latencies_seconds_summary.sum,gauge,,second,,The admission sub-step latency summary broken out for each operation and API resource and step type (validate or admit),0,kubernetes_api_server_metrics,admission step admission latencies summary,
kube_apiserver.admission_webhook_admission_latencies_seconds.count,count,,,,The admission webhook latency identified by name and broken out for each operation and API resource and type (validate or admit) count,0,kubernetes_api_server_metrics,admission webhook admission latencies,
kube_apiserver.admission_webhook_admission_latencies_seconds.sum,gauge,,second,,The admission webhook latency identified by name and broken out for each operation and API resource and type (validate or admit),0,kubernetes_api_server_metrics,admission webhook admission latencies,
