metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
pulsar.active_connections,gauge,,connection,,The number of active connections.,0,pulsar,,
pulsar.authentication_failures_count.count,count,,,,The number of failing authentication operations.,0,pulsar,,
pulsar.authentication_success_count.count,count,,,,The number of successful authentication operations.,0,pulsar,,
pulsar.bookie_DELETED_LEDGER_COUNT.count,count,,,,The total number of ledgers deleted since the bookie has started.,0,pulsar,,
pulsar.bookie_READ_BYTES.count,count,,byte,,The total number of bytes read from the bookie.,0,pulsar,,
pulsar.bookie_SERVER_STATUS,gauge,,,,The server status for bookie server. 1: the bookie is running in writable mode.0: the bookie is running in readonly mode.,0,pulsar,,
pulsar.bookie_WRITE_BYTES.count,count,,byte,,The total number of bytes written to the bookie.,0,pulsar,,
pulsar.bookie_entries_count,gauge,,,,The total number of entries stored in the bookie.,0,pulsar,,
pulsar.bookie_flush,gauge,,,,The table flush latency of bookie memory.,0,pulsar,,
pulsar.bookie_journal_JOURNAL_CB_QUEUE_SIZE,gauge,,,,The total number of callbacks pending in the callback queue.,0,pulsar,,
pulsar.bookie_journal_JOURNAL_FORCE_WRITE_QUEUE_SIZE,gauge,,request,,The total number of force write (fsync) requests pending in the force-write queue.,0,pulsar,,
pulsar.bookie_journal_JOURNAL_QUEUE_SIZE,gauge,,request,,The total number of requests pending in the journal queue.,0,pulsar,,
pulsar.bookie_journal_JOURNAL_SYNC_count.count,count,,,,The total number of journal fsync operations happening at the bookie. The success label is used to distinguish successes and failures.,0,pulsar,,
pulsar.bookie_ledger_writable_dirs,gauge,,,,The number of writable directories in the bookie.,0,pulsar,,
pulsar.bookie_ledgers_count,gauge,,,,The total number of ledgers stored in the bookie.,0,pulsar,,
pulsar.bookie_read_cache_size,gauge,,byte,,The bookie read cache size (in bytes).,0,pulsar,,
pulsar.bookie_throttled_write_requests.count,count,,request,,The number of write requests to be throttled.,0,pulsar,,
pulsar.bookie_write_cache_size,gauge,,byte,,The bookie write cache size (in bytes).,0,pulsar,,
pulsar.bookkeeper_server_ADD_ENTRY_count.count,count,,request,,The total number of ADD_ENTRY requests received at the bookie. The success label is used to distinguish successes and failures.,0,pulsar,,
pulsar.bookkeeper_server_BOOKIE_QUARANTINE_count.count,count,,,,The number of bookie clients to be quarantined.,0,pulsar,,
pulsar.bookkeeper_server_READ_ENTRY_count.count,count,,request,,The total number of READ_ENTRY requests received at the bookie. The success label is used to distinguish successes and failures.,0,pulsar,,
pulsar.brk_ml_cursor_nonContiguousDeletedMessagesRange,gauge,,,,The number of non-contiguous deleted messages ranges.,0,pulsar,,
pulsar.brk_ml_cursor_persistLedgerErrors,gauge,,error,,The number of ledger errors occurred when acknowledgment states fail to be persistent to the ledger.,0,pulsar,,
pulsar.brk_ml_cursor_persistLedgerSucceed,gauge,,,,The number of acknowledgment states that is persistent to a ledger.,0,pulsar,,
pulsar.brk_ml_cursor_persistZookeeperErrors,gauge,,error,,The number of ledger errors occurred when acknowledgment states fail to be persistent to ZooKeeper.,0,pulsar,,
pulsar.brk_ml_cursor_persistZookeeperSucceed,gauge,,,,The number of acknowledgment states that is persistent to ZooKeeper.,0,pulsar,,
pulsar.brk_ml_cursor_readLedgerSize,gauge,,,,The size of read from ledger.,0,pulsar,,
pulsar.brk_ml_cursor_writeLedgerLogicalSize,gauge,,,,The size of write to ledger (accounting for without replicas).,0,pulsar,,
pulsar.brk_ml_cursor_writeLedgerSize,gauge,,,,The size of write to ledger.,0,pulsar,,
pulsar.broker_load_manager_bundle_assignment,gauge,,,,The summary of latency of bundles ownership operations.,0,pulsar,,
pulsar.broker_lookup.count,count,,,,Number of samples of the latency of all lookup operations.,0,pulsar,,
pulsar.broker_lookup.quantle,count,,,,Latency of all lookup operations.,0,pulsar,,
pulsar.broker_lookup.sum,count,,,,Total latency of all lookup operations.,0,pulsar,,
pulsar.broker_lookup_answers.count,count,,response,,The number of lookup responses (i.e. not redirected requests).,0,pulsar,,
pulsar.broker_lookup_failures.count,count,,,,The number of lookup failures.,0,pulsar,,
pulsar.broker_lookup_pending_requests,gauge,,request,,"The number of pending lookups in broker. When it is up to the threshold, new requests are rejected.",0,pulsar,,
pulsar.broker_lookup_redirects.count,count,,request,,The number of lookup redirected requests.,0,pulsar,,
pulsar.broker_throttled_connections,gauge,,connection,,The number of throttled connections.,0,pulsar,,
pulsar.broker_throttled_connections_global_limit,gauge,,connection,,The number of throttled connections because of per-connection limit.,0,pulsar,,
pulsar.broker_topic_load_pending_requests,gauge,,,,The load of pending topic operations.,0,pulsar,,
pulsar.bundle_consumer_count,gauge,,,,The consumer count of the topics in this bundle.,0,pulsar,,
pulsar.bundle_msg_rate_in,gauge,,,,The total message rate coming into the topics in this bundle  (messages/second).,0,pulsar,,
pulsar.bundle_msg_rate_out,gauge,,,,The total message rate going out from the topics in this bundle  (messages/second).,0,pulsar,,
pulsar.bundle_msg_throughput_in,gauge,,,,The total throughput coming into the topics in this bundle (bytes/second).,0,pulsar,,
pulsar.bundle_msg_throughput_out,gauge,,,,The total throughput going out from the topics in this bundle (bytes/second).,0,pulsar,,
pulsar.bundle_producer_count,gauge,,,,The producer count of the topics in this bundle.,0,pulsar,,
pulsar.bundle_topics_count,gauge,,,,The topic count in this bundle.,0,pulsar,,
pulsar.compaction_compacted_entries_count,gauge,,,,The total number of the compacted entries.,0,pulsar,,
pulsar.compaction_compacted_entries_size,gauge,,,,The total size of the compacted entries.,0,pulsar,,
pulsar.compaction_duration_time_in_mills,gauge,,,,The duration time of the compaction.,0,pulsar,,
pulsar.compaction_failed_count,gauge,,,,The total number of failures of the compaction.,0,pulsar,,
pulsar.compaction_read_throughput,gauge,,,,The read throughput of the compaction.,0,pulsar,,
pulsar.compaction_removed_event_count,gauge,,,,The total number of removed events of the compaction.,0,pulsar,,
pulsar.compaction_succeed_count,gauge,,,,The total number of successes of the compaction.,0,pulsar,,
pulsar.compaction_write_throughput,gauge,,,,The write throughput of the compaction.,0,pulsar,,
pulsar.connection_closed_total_count,gauge,,connection,,The total number of closed connections.,0,pulsar,,
pulsar.connection_create_fail_count,gauge,,connection,,The number of failed connections.,0,pulsar,,
pulsar.connection_create_success_count,gauge,,connection,,The number of successfully created connections.,0,pulsar,,
pulsar.connection_created_total_count,gauge,,connection,,The total number of connections.,0,pulsar,,
pulsar.consumer_available_permits,gauge,,,,The available permits for for a consumer.,0,pulsar,,
pulsar.consumer_blocked_on_unacked_messages,gauge,,,,Indicate whether a consumer is blocked on unacknowledged messages or not.  1 means the consumer is blocked on waiting unacknowledged messages to be acked.0 means the consumer is not blocked on waiting unacknowledged messages to be acked.,0,pulsar,,
pulsar.consumer_msg_rate_out,gauge,,,,The total message dispatch rate for a consumer (messages/second).,0,pulsar,,
pulsar.consumer_msg_rate_redeliver,gauge,,,,The total message rate for message being redelivered (messages/second).,0,pulsar,,
