metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
activity_check_connection,count,,,,Increments when we start a check connection activity.,0,airbyte,activity check connection,
activity_dbt_transformation,count,,,,Increments when we start a dbt transformation activity.,0,airbyte,activity dbt transformation,
activity_discover_catalog,count,,,,Increments when we start a discover catalog activity.,0,airbyte,activity discover catalog,
activity_normalization,count,,,,Increments when we start a normalization activity.,0,airbyte,activity normalization,
activity_normalization_summary_check,count,,,,Increments when we start a normalization summary check activity.,0,airbyte,activity normalization summary check,
activity_refresh_schema,count,,,,Increments when we start a refresh schema activity.,0,airbyte,activity refresh schema,
activity_replication,count,,,,Increments when we start a replication activity.,0,airbyte,activity replication,
activity_spec,count,,,,Increments when we start a spec activity.,0,airbyte,activity spec,
activity_submit_check_destination_connection,count,,,,Increments when we start a submit check connection activity.,0,airbyte,activity submit check destination connection,
activity_submit_check_source_connection,count,,,,Increments when we start a submit check connection activity.,0,airbyte,activity submit check source connection,
activity_webhook_operation,count,,,,Increments when we start a webhook operation activity.,0,airbyte,activity webhook operation,
attempt_created_by_release_stage,emitJobToReleaseStagesMetric,,,,Increments when a new attempt is created. attempts are double counted as this is tagged by release stage..,0,airbyte,attempt created by release stage,
attempt_failed_by_failure_origin,count,,,,"Increments for every failure origin a failed attempt has. Since a failure can have multiple origins, a single failure can be counted more than once. Tagged by failure origin and failure type.",0,airbyte,attempt failed by failure origin,
attempt_failed_by_release_stage,emitJobToReleaseStagesMetric,,,,Increments when an attempt fails. attempts are double counted as this is tagged by release stage..,0,airbyte,attempt failed by release stage,
attempt_succeeded_by_release_stage,emitJobToReleaseStagesMetric,,,,Increments when an attempts succeeds. attempts are double counted as this is tagged by release stage..,0,airbyte,attempt succeeded by release stage,
breaking_change_detected,count,,,,A breaking schema change has been detected.,0,airbyte,breaking change detected,
cron_jobs_run,count,,,,Number of cron runs by cron type.,0,airbyte,cron jobs run,
est_num_metrics_emitted_by_reporter,count,,,,Estimated metrics emitted by the reporter in the last interval. this is estimated since the count is not precise..,0,airbyte,est num metrics emitted by reporter,
inconsistent_activity_input,count,,,,Whenever we detect a mismatch between the input and the actual config.,0,airbyte,inconsistent activity input,
job_cancelled_by_release_stage,emitJobToReleaseStagesMetric,,,,Increments when a job is cancelled. jobs are double counted as this is tagged by release stage..,0,airbyte,job cancelled by release stage,
