metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
consul.catalog.nodes_critical,gauge,,node,,[Integration] The number of nodes with service status `critical` from those registered,-1,consul,nodes crit,
consul.catalog.nodes_passing,gauge,,node,,[Integration] The number of nodes with service status `passing` from those registered,1,consul,nodes pass,
consul.catalog.nodes_up,gauge,,node,,[Integration] The number of nodes,0,consul,nodes up,
consul.catalog.nodes_warning,gauge,,node,,[Integration] The number of nodes with service status `warning` from those registered,-1,consul,nodes warn,
consul.catalog.services_count,gauge,,service,,"[Integration] Metrics to count the number of services matching criteria like the service tag, node name, or status. To be queried using the `sum by` aggregator.",-1,consul,svc warn,cpu|memory
consul.catalog.services_critical,gauge,,service,,[Integration] Total critical services on nodes,-1,consul,svc crit,
consul.catalog.services_passing,gauge,,service,,[Integration] Total passing services on nodes,1,consul,svc pass,
consul.catalog.services_up,gauge,,service,,[Integration] Total services registered on nodes,0,consul,svc up,
consul.catalog.services_warning,gauge,,service,,[Integration] Total warning services on nodes,-1,consul,svc warn,
consul.catalog.total_nodes,gauge,,node,,[Integration] The number of nodes registered in the consul cluster,0,consul,total nodes,cpu|memory
consul.client.rpc,count,,request,,"[DogStatsD] [Prometheus] This increments whenever a Consul agent in client mode makes an RPC request to a Consul server. This gives a measure of how much a given agent is loading the Consul servers. This is only generated by agents in client mode, not Consul servers.",0,consul,client rpc,cpu
consul.client.rpc.failed,count,,request,,[DogStatsD] [Prometheus] Increments whenever a Consul agent in client mode makes an RPC request to a Consul server and fails,-1,consul,client rpc fail,
consul.http.request,gauge,,millisecond,,"[DogStatsD] Tracks how long it takes to service the given HTTP request for the given verb and path. Using a DogStatsD mapper as described in the README, the paths are mapped to tags and do not include details like service or key names. For these paths, an underscore is present as a placeholder, for example: `http_method:GET, path:v1.kv._)`",-1,consul,http api,
consul.http.request.count,count,,millisecond,,"[Prometheus] A count of how long it takes to service the given HTTP request for the given verb and path. It includes labels for path and method. Path does not include details like service or key names. For these paths, an underscore is present as a placeholder, for example: `path=v1.kv._)`",0,consul,http req cnt,cpu
consul.http.request.quantile,gauge,,millisecond,,"[Prometheus] A quantile of how long it takes to service the given HTTP request for the given verb and path. Includes labels for path and method. Path does not include details like service or key names. For these paths, an underscore is present as a placeholder, for example: `path=v1.kv._)`",0,consul,http req q,
consul.http.request.sum,count,,millisecond,,"[Prometheus] The sum of how long it takes to service the given HTTP request for the given verb and path. Includes labels for path and method. Path does not include details like service or key names. For these paths, an underscore is present as a placeholder, for example: `path=v1.kv._)`",0,consul,http req sum,
consul.memberlist.degraded.probe,gauge,,,,"[DogStatsD] [Prometheus] This metric counts the number of times the Consul agent has performed failure detection on another agent at a slower probe rate. The agent uses its own health metric as an indicator to perform this action. If its health score is low, it means that the node is healthy, and vice versa.",-1,consul,member degraded,
consul.memberlist.gossip.95percentile,gauge,,message,,[DogStatsD] The p95 for the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip p95,
consul.memberlist.gossip.avg,gauge,,message,,[DogStatsD] The avg for the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip avg,
consul.memberlist.gossip.count,count,,,,[DogStatsD] [Prometheus] The number of samples of consul.memberlist.gossip,-1,consul,member gossip count,
consul.memberlist.gossip.max,gauge,,message,,[DogStatsD] The max for the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip max,
consul.memberlist.gossip.median,gauge,,message,,[DogStatsD] The median for the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip med,
consul.memberlist.gossip.quantile,gauge,,message,,[Prometheus] The quantile for the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip q,
consul.memberlist.gossip.sum,count,,message,,[DogStatsD] [Prometheus] The sum of the number of gossips (messages) broadcasted to a set of randomly selected nodes.,-1,consul,member gossip sum,
consul.memberlist.health.score,gauge,,,,"[DogStatsD] [Prometheus] This metric describes a node's perception of its own health based on how well it is meeting the soft real-time requirements of the protocol. This metric ranges from 0 to 8, where 0 indicates ""totally healthy"". For more details see section IV of the Lifeguard paper: https://arxiv.org/pdf/1707.00788.pdf",0,consul,member health,
consul.memberlist.msg.alive,count,,,,"[DogStatsD] [Prometheus] This metric counts the number of alive Consul agents, that the agent has mapped out so far, based on the message information given by the network layer.",0,consul,member msg alive,
consul.memberlist.msg.dead,count,,message,,[DogStatsD] [Prometheus] This metric counts the number of times a Consul agent has marked another agent to be a dead node.,0,consul,member msg dead,
consul.memberlist.msg.suspect,count,,,,[DogStatsD] [Prometheus] The number of times a Consul agent suspects another as failed while probing during gossip protocol,-1,consul,member suspect,
