metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
postgresql.active_queries,gauge,,,,"Enabled with `collect_activity_metrics`. The number of active queries in this database. This metric (by default) is tagged with db, app, user.",0,postgres,active queries,
postgresql.active_waiting_queries,gauge,,,,"Enabled with `collect_activity_metrics`. The number of waiting queries in this database in state active. This metric (by default) is tagged with db, app, user.",0,postgres,transactions active_waiting queries,
postgresql.activity.backend_xid_age,gauge,,transaction,,"The age of the oldest backend's xid relative to latest stable xid. This metric (by default) is tagged with db, app, user.",-1,postgres,activity xid,
postgresql.activity.backend_xmin_age,gauge,,transaction,,"The age of the oldest backend's xmin horizon relative to latest stable xid. This metric (by default) is tagged with db, app, user.",-1,postgres,activity xmin,
postgresql.activity.xact_start_age,gauge,,second,,"The age of the oldest active transactions. This metric (by default) is tagged with db, app, user.",-1,postgres,activity xact,
postgresql.analyze.child_tables_done,gauge,,,,"Number of child tables scanned. This counter only advances when the phase is acquiring inherited sample rows. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze child done,
postgresql.analyze.child_tables_total,gauge,,,,"Number of child tables. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze child total,
postgresql.analyze.ext_stats_computed,gauge,,,,"Number of extended statistics computed. This counter only advances when the phase is computing extended statistics. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze stats computed,
postgresql.analyze.ext_stats_total,gauge,,,,"Number of extended statistics. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze stats total,
postgresql.analyze.sample_blks_scanned,gauge,,block,,"Number of heap blocks scanned. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze blks scanned,
postgresql.analyze.sample_blks_total,gauge,,block,,"Total number of heap blocks that will be sampled. This metric is tagged with db, table, child_relation, phase.",0,postgres,postgres analyze blks total,
postgresql.analyzed,count,,,,"Enabled with `relations`. The number of times this table has been manually analyzed. This metric is tagged with db, schema, table.",0,postgres,analyze,
postgresql.autoanalyzed,count,,,,"Enabled with `relations`. The number of times this table has been analyzed by the autovacuum daemon. This metric is tagged with db, schema, table.",0,postgres,auto analyze,
postgresql.autovacuumed,count,,,,"Enabled with `relations`. The number of times this table has been vacuumed by the autovacuum daemon. This metric is tagged with db, schema, table.",0,postgres,auto vac,
postgresql.before_xid_wraparound,gauge,,transaction,,The number of transactions that can occur until a transaction wraparound.  This metric is tagged with db.,0,postgres,tx before xid wraparound,
postgresql.bgwriter.buffers_alloc,count,,,,The number of buffers allocated,0,postgres,bgw buff alloc,
postgresql.bgwriter.buffers_backend,count,,buffer,,The number of buffers written directly by a backend.,0,postgres,bgw buff bkend,
postgresql.bgwriter.buffers_backend_fsync,count,,,,The of times a backend had to execute its own fsync call instead of the background writer.,0,postgres,bgw buff bkend fsync,
postgresql.bgwriter.buffers_checkpoint,count,,,,The number of buffers written during checkpoints.,0,postgres,bgw buff cp,
postgresql.bgwriter.buffers_clean,count,,,,The number of buffers written by the background writer.,0,postgres,bgw buff clean,
postgresql.bgwriter.checkpoints_requested,count,,,,The number of requested checkpoints that were performed.,0,postgres,bgw cp req,
postgresql.bgwriter.checkpoints_timed,count,,,,The number of scheduled checkpoints that were performed.,0,postgres,bgw cp timed,
postgresql.bgwriter.maxwritten_clean,count,,,,The number of times the background writer stopped a cleaning scan due to writing too many buffers.,0,postgres,bgw maxwr clean,
postgresql.bgwriter.sync_time,count,,millisecond,,The total amount of checkpoint processing time spent synchronizing files to disk.,0,postgres,bgw sync time,
postgresql.bgwriter.write_time,count,,millisecond,,The total amount of checkpoint processing time spent writing files to disk.,0,postgres,bgw wrt time,
postgresql.buffer_hit,gauge,,hit,second,"The number of times disk blocks were found in the buffer cache, preventing the need to read from the database. This metric is tagged with db.",1,postgres,buff hit,
postgresql.checksums.checksum_failures,count,,,,"The number of checksum failures in this database. This metric is tagged with db.",0,postgres,checksums,
postgresql.checksums.enabled,count,,,,"Whether database checksums are enabled. Value is always 1 and tagged with enabled:true or enabled:false. This metric is tagged with db.",0,postgres,checksums.enabled,
postgresql.cluster_vacuum.heap_blks_scanned,gauge,,block,,"Number of heap blocks scanned. This counter only advances when the phase is seq scanning heap. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, command, phase, index.",0,postgres,postgres cluster blk_scanned,
postgresql.cluster_vacuum.heap_blks_total,gauge,,block,,"Total number of heap blocks in the table. This number is reported as of the beginning of seq scanning heap. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, command, phase, index.",0,postgres,postgres cluster blk_total,
postgresql.cluster_vacuum.heap_tuples_scanned,gauge,,,,"Number of heap tuples scanned. This counter only advances when the phase is seq scanning heap, index scanning heap or writing new heap. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, command, phase, index.",0,postgres,postgres cluster tuple_scanned,
postgresql.cluster_vacuum.heap_tuples_written,gauge,,,,"Number of heap tuples written. This counter only advances when the phase is seq scanning heap, index scanning heap or writing new heap. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, command, phase, index.",0,postgres,postgres cluster tuple_written,
postgresql.cluster_vacuum.index_rebuild_count,gauge,,,,"Number of indexes rebuilt. This counter only advances when the phase is rebuilding index. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, command, phase, index.",0,postgres,postgres cluster rebuild_count,
postgresql.commits,gauge,,transaction,second,The number of transactions that have been committed in this database. This metric is tagged with db.,0,postgres,commits,
postgresql.conflicts.bufferpin,count,,query,,Number of queries in this database that have been canceled due to pinned buffers. Buffer pin conflicts will occur when the walreceiver process tries to apply a buffer cleanup like HOT chain pruning. This require a complete lock of the buffer and any query pinning the buffer will conflict with the cleaning. This metric is tagged with db.,-1,postgres,cfl bufferpin,
postgresql.conflicts.deadlock,count,,query,,"Number of queries in this database that have been canceled due to deadlocks. Deadlock conflicts will happen when the walreceiver tries to apply a buffer like HOT chain pruning. If the conflict takes more than deadlock_timeout seconds, a deadlock check will be triggered and conflicting queries will be canceled until the buffer is unpinned. This metric is tagged with db.",-1,postgres,cfl deadlock,
postgresql.conflicts.lock,count,,query,,Number of queries in this database that have been canceled due to lock timeouts. This will occur when the walreceiver process tries to apply a change requiring an ACCESS EXCLUSIVE lock while a query on the replica is reading the table. The conflicting query will be killed after waiting up to max_standby_streaming_delay seconds. This metric is tagged with db.,-1,postgres,cfl lock,
postgresql.conflicts.snapshot,count,,query,,"Number of queries in this database that have been canceled due to old snapshots. Snapshot conflict will occur when a VACUUM is replayed, removing tuples currently read on a standby. This metric is tagged with db.",-1,postgres,cfl snapshot,
postgresql.conflicts.tablespace,count,,query,,Number of queries in this database that have been canceled due to dropped tablespaces. This will occur when a temp_tablespace is dropped while being used on a standby. This metric is tagged with db.,-1,postgres,cfl tablespace,
postgresql.connections,gauge,,connection,,"The number of active connections to this database. If DBM is enabled, this metric is tagged with state, app, db and user",0,postgres,conns,
postgresql.control.checkpoint_delay,gauge,,second,,The time since the last checkpoint.,0,postgres,control checkpoint,
postgresql.control.timeline_id,gauge,,,,The current timeline id.,0,postgres,control tid,
postgresql.create_index.blocks_done,gauge,,,,"Number of blocks already processed in the current phase. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index blocks done,
postgresql.create_index.blocks_total,gauge,,,,"Total number of blocks to be processed in the current phase. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index blocks total,
postgresql.create_index.lockers_done,gauge,,,,"Number of lockers already waited for. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index lockers done,
postgresql.create_index.lockers_total,gauge,,,,"Total number of lockers to wait for, when applicable. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index lockers total,
postgresql.create_index.partitions_done,gauge,,,,"When creating an index on a partitioned table, this column is set to the number of partitions on which the index has been created. This field is 0 during a REINDEX. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index partitions done,
postgresql.create_index.partitions_total,gauge,,,,"When creating an index on a partitioned table, this column is set to the total number of partitions on which the index is to be created. This field is 0 during a REINDEX. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index partitions total,
postgresql.create_index.tuples_done,gauge,,,,"Number of tuples already processed in the current phase. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index tuples done,
postgresql.create_index.tuples_total,gauge,,,,"Total number of tuples to be processed in the current phase. Only available with PostgreSQL 12 and newer. This metric is tagged with db, table, index, command, phase.",0,postgres,postgres index tuples total,
