metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
teradata.amp.cpu_time,gauge,,second,,Number of seconds of AMP insert CPU time used by the user and account,0,teradata,cputime,
teradata.amp.cpu_time_norm,gauge,,second,,Normalized AMP CPU time used by the user and account,0,teradata,cputime_norm,
teradata.amp.disk_io,gauge,,,,Total number of reads and writes to disk by each AMP in the system,0,teradata,diskio,
teradata.db_lock.blocks,gauge,,,,Number of times a database lock was blocked,0,teradata,dbblocks,
teradata.db_lock.deadlocks,gauge,,,,Number of times a database lock was deadlocked,0,teradata,dbdeadlocks,
teradata.disk_space.alloc_perm,gauge,,byte,,Current total allocation in bytes for permanent and user defined temporary table space. Table level metric tagged by `td_table` and `td_database`.,0,teradata,allocperm,
teradata.disk_space.alloc_perm.total,gauge,,byte,,Current total allocation in bytes for permanent and user defined temporary table space. Database level metric tagged by `td_database`.,0,teradata,allocperm_tot,
teradata.disk_space.alloc_spool,gauge,,byte,,Current total allocation in bytes for spool and other system defined temporary table space. Table level metric tagged by `td_table` and `td_database`.,0,teradata,allocspool,
teradata.disk_space.alloc_spool.total,gauge,,byte,,Current total allocation in bytes for spool and other system defined temporary table space. Database level metric tagged by `td_database`.,0,teradata,allocspool_tot,
teradata.disk_space.alloc_temp,gauge,,byte,,Current total allocation in bytes for temporary tables space. Table level metric tagged by `td_table` and `td_database`.,0,teradata,alloctemp,
teradata.disk_space.alloc_temp.total,gauge,,byte,,Current total allocation in bytes for temporary tables space. Database level metric tagged by `td_database`.,0,teradata,alloctemp_tot,
teradata.disk_space.curr_perm,gauge,,byte,,Permanent space per AMP currently being used. Table level metric tagged by `td_table` and `td_database`.,0,teradata,currperm,
teradata.disk_space.curr_perm.total,gauge,,byte,,Permanent space per AMP currently being used. Database level metric tagged by `td_database`.,0,teradata,currperm_tot,
teradata.disk_space.curr_persist_spool,gauge,,byte,,Persistent spool space per AMP currently being used by the user. Table level metric tagged by `td_table` and `td_database`.,0,teradata,curr_pers_spool,
teradata.disk_space.curr_persist_spool.total,gauge,,byte,,Persistent spool space per AMP currently being used by the user. Database level metric tagged by `td_database`.,0,teradata,curr_pers_spool_tot,
teradata.disk_space.curr_spool,gauge,,byte,,Spool space per AMP currently being used by the user. Table level metric tagged by `td_table` and `td_database`.,0,teradata,currspool,
teradata.disk_space.curr_spool.total,gauge,,byte,,Spool space per AMP currently being used by the user. Database level metric tagged by `td_database`.,0,teradata,currspool_tot,
teradata.disk_space.curr_temp,gauge,,byte,,The number of bytes currently used by a temporary table per virtual processor (vproc). Table level metric tagged by `td_table` and `td_database`.,0,teradata,curtemp,
teradata.disk_space.curr_temp.total,gauge,,byte,,The number of bytes currently used by a temporary table per virtual processor (vproc). Database level metric tagged by `td_database`.,0,teradata,curtemp_tot,
teradata.disk_space.max_perm,gauge,,byte,,"Maximum permanent space, in bytes, that is allocated to the database on a specified AMP. Table level metric tagged by `td_table` and `td_database`.",0,teradata,maxperm,
teradata.disk_space.max_perm.total,gauge,,byte,,"Maximum permanent space, in bytes, that is allocated to the database on a specified AMP. Database level metric tagged by `td_database`.",0,teradata,maxperm_tot,
teradata.disk_space.max_prof_spool,gauge,,byte,,The profile SPOOL space limit per AMP for the user if the user is assigned a profile which has a SPOOL space setting. Table level metric tagged by `td_table` and `td_database`.,0,teradata,max_prof_spool,
teradata.disk_space.max_prof_spool.total,gauge,,byte,,The profile SPOOL space limit per AMP for the user if the user is assigned a profile which has a SPOOL space setting. Database level metric tagged by `td_database`.,0,teradata,max_prof_spool_tot,
teradata.disk_space.max_prof_temp,gauge,,byte,,The profile TEMPORARY space limit per AMP for the user if the user is assigned a profile which has a TEMPORARY space setting. Table level metric tagged by `td_table` and `td_database`.,0,teradata,max_prof_temp,
teradata.disk_space.max_prof_temp.total,gauge,,byte,,The profile TEMPORARY space limit per AMP for the user if the user is assigned a profile which has a TEMPORARY space setting. Database level metric tagged by `td_database`.,0,teradata,max_prof_temp_tot,
teradata.disk_space.max_spool,gauge,,byte,,"Maximum spool space, in bytes, that is allocated to the database on a specified AMP. Table level metric tagged by `td_table` and `td_database`.",0,teradata,maxspool,
teradata.disk_space.max_spool.total,gauge,,byte,,"Maximum spool space, in bytes, that is allocated to the database on a specified AMP. Database level metric tagged by `td_database`.",0,teradata,maxspool_tot,
teradata.disk_space.max_temp,gauge,,byte,,"Maximum temporary space, in bytes, that is allocated to the database on a specified AMP. Table level metric tagged by `td_table` and `td_database`.",0,teradata,maxtemp,
teradata.disk_space.max_temp.total,gauge,,byte,,"Maximum temporary space, in bytes, that is allocated to the database on a specified AMP. Database level metric tagged by `td_database`.",0,teradata,maxtemp_tot,
teradata.disk_space.peak_perm,gauge,,byte,,Maximum amount of permanent space per AMP that has been used by the database since the last time the DBC.ClearPeakDisk macro was run. Table level metric tagged by `td_table` and `td_database`.,0,teradata,peakperm,
teradata.disk_space.peak_perm.total,gauge,,byte,,Maximum amount of permanent space per AMP that has been used by the database since the last time the DBC.ClearPeakDisk macro was run. Database level metric tagged by `td_database`.,0,teradata,peakperm_tot,
teradata.disk_space.peak_persist_spool,gauge,,byte,,"Maximum persistent spool space, in bytes, that was used at any one time by the database on a specified AMP. Table level metric tagged by `td_table` and `td_database`.",0,teradata,peak_pers_spool,
teradata.disk_space.peak_persist_spool.total,gauge,,byte,,"Maximum persistent spool space, in bytes, that was used at any one time by the database on a specified AMP. Database level metric tagged by `td_database`.",0,teradata,peak_pers_spool_tot,
teradata.disk_space.peak_spool,gauge,,byte,,"Maximum spool space, in bytes, that was used at any one time by the database on a specified AMP. Table level metric tagged by `td_table` and `td_database`.",0,teradata,peakspool,
teradata.disk_space.peak_spool.total,gauge,,byte,,"Maximum spool space, in bytes, that was used at any one time by the database on a specified AMP. Database level metric tagged by `td_database`.",0,teradata,peakspool_tot,
teradata.disk_space.peak_temp,gauge,,byte,,Peak number of bytes used at one time by a temporary table per vproc. Table level metric tagged by `td_table` and `td_database`.,0,teradata,peaktemp,
teradata.disk_space.peak_temp.total,gauge,,byte,,Peak number of bytes used at one time by a temporary table per vproc. Database level metric tagged by `td_database`.,0,teradata,peaktemp_tot,
teradata.disk_space.perm_skew,gauge,,,percent,Permissible skew limit percent for permanent space usage at the AMP level. Table level metric tagged by `td_table` and `td_database`.,0,teradata,perkskew,
teradata.disk_space.perm_skew.total,gauge,,,percent,Permissible skew limit percent for permanent space usage at the AMP level. Database level metric tagged by `td_database`.,0,teradata,perkskew_tot,
teradata.disk_space.spool_skew,gauge,,,percent,Permissible skew limit percent for spool space usage at the AMP level. Table level metric tagged by `td_table` and `td_database`.,0,teradata,spoolskew,
teradata.disk_space.spool_skew.total,gauge,,,percent,Permissible skew limit percent for spool space usage at the AMP level. Database level metric tagged by `td_database`.,0,teradata,spoolskew_tot,
teradata.disk_space.temp_skew,gauge,,,percent,Permissible skew limit percent for temporary space usage at the AMP level. Table level metric tagged by `td_table` and `td_database`.,0,teradata,tempskew,
teradata.disk_space.temp_skew.total,gauge,,,percent,Permissible skew limit percent for temporary space usage at the AMP level. Database level metric tagged by `td_database`.,0,teradata,tempskew_tot,
teradata.file_lock.blocks,gauge,,,,Number of lock requests that were blocked,0,teradata,fileblocks,
teradata.file_lock.deadlocks,gauge,,,,Number of deadlocks detected on lock requests,0,teradata,filedeadlocks,
teradata.file_lock.enters,gauge,,,,Number of times a lock was requested,0,teradata,fileenters,
teradata.io.throttle_count,gauge,,,,Number of times an I/O was throttled,0,teradata,iothrottle,
teradata.io.throttle_time,gauge,,millisecond,,Total I/O Throttle Time in milliseconds,0,teradata,iothrottletime,
teradata.io.throttle_time_max,gauge,,millisecond,,Maximum I/O Throttle Time in milliseconds,0,teradata,iothrottletimemax,
teradata.mem.ctxt_page_reads,gauge,,page,,Number of pages swapped in,0,teradata,ctxtpagereads,
teradata.mem.ctxt_page_writes,gauge,,page,,Number of pages swapped out,0,teradata,ctxtpagewrites,
teradata.mem.fsg.cache_size,gauge,,kilobyte,,Allocated memory for FSG cache. This includes the memory allocated for TIM (VHCacheKB),0,teradata,fsgcache,
teradata.mem.kernel_inuse_size,gauge,,kilobyte,,Amount of Kernel memory in use by PDE in kilobytes,0,teradata,kern_iuse,
teradata.mem.page_faults_major,gauge,,page,,"Number of major page faults. If the page is not loaded in memory at the time the fault is generated, then it is called a major or hard page fault",0,teradata,pgfaults_maj,
teradata.mem.page_faults_minor,gauge,,page,,"Number of minor page faults. If the page is loaded in memory at the time the fault is generated, but is not marked in the memory management unit as being loaded in memory, then it is called a minor or soft page fault.",0,teradata,pgfaults_min,
teradata.mem.seg_cache_size,gauge,,megabyte,,Current MB of segment cache,0,teradata,sec_cache,
teradata.mem.seg_in_use_size,gauge,,megabyte,,Current MB of PDE segment files in use,0,teradata,seg_inuse,
teradata.mem.seg_max_avail_size,gauge,,megabyte,,Current MB of maximum PDE segment files available,0,teradata,seg_maxavail,
teradata.mem.seg_mdl.alloc,gauge,,,,Number of segments of all sizes allocated for the MDL pool during this period,0,teradata,segmdl_alloc,
teradata.mem.seg_mdl.alloc_size,gauge,,kilobyte,,KB of segments of all sizes allocated for the MDL pool during this period,0,teradata,segmdl_alloc_sz,
teradata.mem.seg_mdl.free,gauge,,,,Number of dirty segments of all sizes freed from the MDL pool during this period,0,teradata,segmdl_free,
teradata.mem.seg_mdl.free_size,gauge,,kilobyte,,KB of dirty segments of all sizes freed from the MDL pool during this period,0,teradata,segmdl_free_sz,
teradata.mem.seg_mdl.inuse_size,gauge,,kilobyte,,Total memory in use by segment MDLs,0,teradata,segmdl_inuse,
teradata.mem.seg_mdl.recycle,gauge,,,,Number of segments of all sizes recycled to the MDL pool during this period,0,teradata,segmdl_rec,
teradata.mem.seg_mdl.recycle_size,gauge,,kilobyte,,KB of segments of all sizes recycled to the MDL pool during this period,0,teradata,segmdl_rec_sz,
teradata.mem.seg_mdl.release,gauge,,,,Number of clean segments of all sizes freed from the MDL pool during this period,0,teradata,segmdl_rel,
teradata.mem.seg_mdl.release_size,gauge,,kilobyte,,KB of clean segments of all sizes freed from the MDL pool during this period,0,teradata,segmdl_rel_sz,
teradata.mem.txt_page_reads,gauge,,page,,Number of pages paged minus the pages swapped in,0,teradata,txtpagereads,
teradata.mem.vh_cache_size,gauge,,kilobyte,,Current size of the VH cache in KB. This field is populated by theFSG subsystem,0,teradata,vhcache,
teradata.process.blocked,gauge,,thread,,Number of threads blocked waiting for I/O at the current time,0,teradata,procblocked,
teradata.process.cpu_exec,gauge,,millisecond,,"Time in milliseconds CPUs are busy executing user execution code, that is, time spent in a user state on behalf of a process. CPUUExec reports the CPU time not used in the system call, or in the kernel",0,teradata,proccpu_exec,
teradata.process.cpu_idle,gauge,,millisecond,,Time in milliseconds CPUs are idle and not waiting for I/O,0,teradata,proccpu_idle,
teradata.process.cpu_io_wait,gauge,,millisecond,,Time in milliseconds CPUs are idle and waiting for I/O completion,0,teradata,proccpu_iowait,
teradata.process.cpu_serv,gauge,,millisecond,,"Time in milliseconds CPUs are busy executing user service code, that is, privileged work performing system services on behalf of user execution processes which do not have root access CPUUServ reports if a task executing a step used CPU while in the kernel",0,teradata,proccpu_serv,
teradata.process.cpu_throttle,gauge,,,,Number of times that WM CPU COD throttling was triggered,0,teradata,proccpu_throttle,
teradata.process.cpu_throttle_time,gauge,,millisecond,,Time in milliseconds that WM CPU COD throttling was active,0,teradata,proccpu_throttle_time,
teradata.process.ready,gauge,,thread,,"Number of runnable or ready tasks, also called threads, able to execute on CPUs when a CPU becomes available",0,teradata,procready,
teradata.process.ready_max,gauge,,thread,,"Maximum number of ready tasks, also called threads, able to execute on CPUs when a CPU becomes available",0,teradata,procreadymax,
