metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
ray.actors,gauge,,,,Current number of actors currently in a particular state.,0,ray,,
ray.cluster.active_nodes,gauge,,node,,Active nodes on the cluster,0,ray,,
ray.cluster.failed_nodes,gauge,,node,,Failed nodes on the cluster,0,ray,,
ray.cluster.pending_nodes,gauge,,node,,Pending nodes on the cluster,0,ray,,
ray.component.cpu_percentage,gauge,,percent,,Total CPU usage of the components on a node.,0,ray,,
ray.component.mem_shared,gauge,,byte,,SHM usage of all components of the node. It is equivalent to the top command's SHR column.,0,ray,,
ray.component.rss,gauge,,megabyte,,RSS usage of all components on the node.,0,ray,,
ray.component.uss,gauge,,megabyte,,USS usage of all components on the node.,0,ray,,
ray.gcs.actors,gauge,,,,"Number of actors per state {Created, Destroyed, Unresolved, Pending}",0,ray,,
ray.gcs.placement_group,gauge,,,,"Number of placement groups broken down by state in {Registered, Pending, Infeasible}",0,ray,,
ray.gcs.storage_operation.count,count,,,,Number of operations invoked on Gcs storage,0,ray,,
ray.gcs.storage_operation.latency.bucket,count,,millisecond,,Time to invoke an operation on Gcs storage,0,ray,,
ray.gcs.storage_operation.latency.count,count,,,,Time to invoke an operation on Gcs storage,0,ray,,
ray.gcs.storage_operation.latency.sum,count,,millisecond,,Time to invoke an operation on Gcs storage,0,ray,,
ray.gcs.task_manager.task_events.dropped,gauge,,event,,"Number of task events dropped per type {PROFILE_EVENT, STATUS_EVENT}",0,ray,,
ray.gcs.task_manager.task_events.reported,gauge,,event,,Number of all task events reported to gcs.,0,ray,,
ray.gcs.task_manager.task_events.stored,gauge,,event,,Number of task events stored in GCS.,0,ray,,
ray.gcs.task_manager.task_events.stored_bytes,gauge,,byte,,Number of bytes of all task events stored in GCS.,0,ray,,
ray.grpc_server.req.finished.count,count,,request,,Finished request number in grpc server,0,ray,,
ray.grpc_server.req.handling.count,count,,request,,Request number are handling in grpc server,0,ray,,
ray.grpc_server.req.new.count,count,,request,,New request number in grpc server,0,ray,,
ray.grpc_server.req.process_time,gauge,,millisecond,,Request latency in grpc server,0,ray,,
ray.health_check.rpc_latency.bucket,count,,millisecond,,Latency of rpc request for health check.,0,ray,,
ray.health_check.rpc_latency.count,count,,,,Latency of rpc request for health check.,0,ray,,
ray.health_check.rpc_latency.sum,count,,millisecond,,Latency of rpc request for health check.,0,ray,,
ray.internal_num.infeasible_scheduling_classes,gauge,,,,The number of unique scheduling classes that are infeasible.,0,ray,,
ray.internal_num.processes.skipped.job_mismatch,gauge,,process,,The total number of cached workers skipped due to job mismatch.,0,ray,,
ray.internal_num.processes.skipped.runtime_environment_mismatch,gauge,,process,,The total number of cached workers skipped due to runtime environment mismatch.,0,ray,,
