metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
traffic_server.node.config.draining,gauge,,,,Whether the server is in draining state,0,traffic_server,node drain,
traffic_server.node.config.reconfigure_required,gauge,,,,Whether reconfiguration is required,0,traffic_server,reconfigure req,
traffic_server.node.config.reconfigure_time,gauge,,second,,The timestamp of the last reconfiguration event (in seconds since epoch),0,traffic_server,last reconfigure,
traffic_server.node.config.restart_required.manager,gauge,,,,Whether a manager restart is required,0,traffic_server,proxy man req,
traffic_server.node.config.restart_required.proxy,gauge,,,,Whether a proxy restart is required,0,traffic_server,proxy restart req,
traffic_server.node.proxy_running,gauge,,,,A flag that indicates whether any form of HTTP proxying is currently enabled in the running instance of Traffic Server.,0,traffic_server,node proxy running,
traffic_server.node.restarts.manager.start_time,gauge,,second,,The Unix epoch-time value indicating the time at which the currently-running traffic_manager process was started.,0,traffic_server,manager start time,
traffic_server.node.restarts.proxy.cache_ready_time,gauge,,second,,The cache ready time.,0,traffic_server,cache ready time,
traffic_server.node.restarts.proxy.restart_count,gauge,,,,The number of node restarts,0,traffic_server,node restarts,
traffic_server.node.restarts.proxy.start_time,gauge,,second,,The time the proxy was started.,0,traffic_server,proxy start time,
traffic_server.node.restarts.proxy.stop_time,gauge,,second,,The last time the proxy was stopped.,0,traffic_server,proxy stop time,
traffic_server.process.cache.KB_read_per_sec,gauge,,kilobyte,second,The average number of kilobytes read from the cache per second,0,traffic_server,cache read kb,
traffic_server.process.cache.KB_write_per_sec,gauge,,kilobyte,second,The average number of kilobytes written to the cache per second,0,traffic_server,cache write kb,
traffic_server.process.cache.bytes_total,gauge,,byte,,Total disk space allocated for TS cache.,0,traffic_server,cache bytes total,
traffic_server.process.cache.bytes_used,gauge,,byte,,The amount of disk space currently in use by the TS cache. This number will never exceed Disk Total.,0,traffic_server,cache bytes used,
traffic_server.process.cache.directory_collision,gauge,,,,,0,traffic_server,dir collision,
traffic_server.process.cache.direntries.total,gauge,,,,The total number of directory entries which have been allocated,0,traffic_server,dir entries,
traffic_server.process.cache.direntries.used,gauge,,,,The number of allocated directory entries in which are in use.,0,traffic_server,dir entries used,
traffic_server.process.cache.evacuate.active,gauge,,,,Current number of active cache evacuates.,0,traffic_server,cache evacuate active,
traffic_server.process.cache.evacuate.failure,count,,,,,0,traffic_server,cache evacuate failure,
traffic_server.process.cache.evacuate.success,count,,,,,0,traffic_server,cache evacuate success,
traffic_server.process.cache.frags_per_doc.1,gauge,,,,,0,traffic_server,frag 1,
traffic_server.process.cache.frags_per_doc.2,gauge,,,,,0,traffic_server,frag 2,
traffic_server.process.cache.frags_per_doc.3,gauge,,,,,0,traffic_server,frag 3,
traffic_server.process.cache.gc_bytes_evacuated,gauge,,byte,,,0,traffic_server,gc byte evacuate,
traffic_server.process.cache.gc_frags_evacuated,gauge,,,,,0,traffic_server,gc frag evacuate,
traffic_server.process.cache.hdr_marshal_bytes,gauge,,byte,,,0,traffic_server,hdr marshals bytes,
traffic_server.process.cache.hdr_marshals,gauge,,,,,0,traffic_server,hdr marshals,
traffic_server.process.cache.lookup.active,gauge,,,,Current number of active cache lookups.,0,traffic_server,cache lookup active,
traffic_server.process.cache.lookup.failure,count,,,,,0,traffic_server,cache lookup fail,
traffic_server.process.cache.lookup.success,count,,,,,0,traffic_server,cache lookup success,
traffic_server.process.cache.percent_full,gauge,,,,,0,traffic_server,cache perc full,
traffic_server.process.cache.pread_count,count,,,,,0,traffic_server,cache pread,
traffic_server.process.cache.ram_cache.bytes_used,gauge,,byte,,Current amount of RAM Cache occupied by objects. Objects located and served from the TS RAM Cache avoid the much slower disk I/O necessary to serve from spinning rust.,0,traffic_server,cache ram bytes used,
traffic_server.process.cache.ram_cache.hits,gauge,,,,"The percentage of cache lookups which were served successfully from the RAM Cache (thus avoiding slower I/O from the disk cache, or even slower network I/O to the origin server).",0,traffic_server,cache ram hits,
traffic_server.process.cache.ram_cache.misses,gauge,,,,"The percentage of cache lookups which were not served successfully from the RAM Cache (thus avoiding slower I/O from the disk cache, or even slower network I/O to the origin server).",0,traffic_server,cache ram misses,
traffic_server.process.cache.ram_cache.total_bytes,gauge,,byte,,Total space allocated for used by the TS RAM Cache.,0,traffic_server,cache ram bytes total,
traffic_server.process.cache.read.active,gauge,,,,Current number of active cache reads.,0,traffic_server,cache read active,
traffic_server.process.cache.read.failure,count,,,,,0,traffic_server,cache read failure,
traffic_server.process.cache.read.success,count,,,,,0,traffic_server,cache read success,
traffic_server.process.cache.read_busy.failure,gauge,,,,,0,traffic_server,read busy fail,
traffic_server.process.cache.read_busy.success,gauge,,,,,0,traffic_server,read busy success,
