metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
openai.api.usage.n_context_tokens_total,gauge,,token,,(Deprecated) Total number of context tokens used (all-time),0,openai,n context tokens total,,
openai.api.usage.n_generated_tokens_total,gauge,,token,,(Deprecated) Total number of generated response tokens (all-time),0,openai,n generated tokens total,,
openai.api.usage.n_requests,count,,request,,(Deprecated) Total number of requests,0,openai,n requests,,
openai.audio_speeches.characters,count,,,,Number of characters generated for text-to-speech,0,openai,audio speech chars,,
openai.audio_speeches.num_model_requests,count,,request,,Number of text-to-speech model requests,0,openai,audio speech requests,,
openai.audio_transcriptions.num_model_requests,count,,request,,Number of audio transcription model requests,0,openai,audio transcription requests,,
openai.audio_transcriptions.seconds,count,,second,,Number of seconds of audio transcribed,0,openai,audio transcription secs,,
openai.code_interpreter_sessions.num_sessions,count,,session,,Number of code interpreter sessions,0,openai,code interpreter sessions,,
openai.completions.input_audio_tokens,count,,token,,Number of audio input tokens for completions,0,openai,audio input tokens,,
openai.completions.input_cached_tokens,count,,token,,Number of cached input tokens for completions,0,openai,cached input tokens,,
openai.completions.input_tokens,count,,token,,Number of input tokens for completions,0,openai,completion input tokens,,
openai.completions.num_model_requests,count,,request,,Number of completion model requests,0,openai,completion requests,,
openai.completions.output_audio_tokens,count,,token,,Number of audio output tokens for completions,0,openai,audio output tokens,,
openai.completions.output_tokens,count,,token,,Number of output tokens for completions,0,openai,completion output tokens,,
openai.embeddings.input_tokens,count,,token,,Number of input tokens for embeddings,0,openai,embedding input tokens,,
openai.embeddings.num_model_requests,count,,request,,Number of embedding model requests,0,openai,embedding requests,,
openai.images.images,count,,,,Number of images generated,0,openai,images generated,,
openai.images.num_model_requests,count,,request,,Number of image generation model requests,0,openai,image requests,,
openai.moderations.input_tokens,count,,token,,Number of input tokens for moderations,0,openai,moderation input tokens,,
openai.moderations.num_model_requests,count,,request,,Number of moderation model requests,0,openai,moderation requests,,
openai.organization.ratelimit.requests.remaining,gauge,10,request,,Number of requests remaining in the rate limit.,0,openai,openai,,
openai.organization.ratelimit.tokens.remaining,gauge,10,token,,Number of tokens remaining in the rate limit.,0,openai,openai,,
openai.ratelimit.requests,gauge,10,request,,Number of requests in the rate limit.,0,openai,openai,,
openai.ratelimit.tokens,gauge,10,token,,Number of tokens in the rate limit.,0,openai,openai,,
openai.request.duration,gauge,10,nanosecond,,Request duration distribution.,0,openai,openai,,
openai.request.error,count,10,error,,Number of errors.,0,openai,openai,,
openai.tokens.completion,gauge,10,token,,Number of tokens used in the completion of a response from OpenAI.,0,openai,openai,,
openai.tokens.prompt,gauge,10,token,,Number of tokens used in the prompt of a request to OpenAI.,0,openai,openai,,
openai.tokens.total,gauge,10,token,,Total number of tokens used in a request to OpenAI.,0,openai,openai,,
openai.vector_stores.usage_bytes,gauge,,byte,,Number of bytes used in vector stores,0,openai,vector store usage,,
