metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
kyototycoon.replication.delay,gauge,,millisecond,,Replication delay,0,kyoto_tycoon,kyot_repl_delay
kyototycoon.threads,gauge,,thread,,Total number of threads,0,kyoto_tycoon,kyot_serv_thrd
kyototycoon.connections_per_s,rate,10,connection,,Total number of connections,0,kyoto_tycoon,kyot_serv_conn
kyototycoon.ops.get.hits_per_s,rate,10,hit,,Rate of get hits,0,kyoto_tycoon,kyot_get_hit
kyototycoon.ops.get.misses_per_s,rate,10,hit,,Rate of get misses,0,kyoto_tycoon,kyot_get_miss
kyototycoon.ops.get.total_per_s,rate,10,hit,,Rate of total get hits,0,kyoto_tycoon,kyot_tot_get_hit
kyototycoon.ops.set.hits_per_s,rate,10,hit,,Rate of set hits,0,kyoto_tycoon,kyot_set_hit
kyototycoon.opts.set.misses_per_s,rate,10,miss,,Rate of set misses,0,kyoto_tycoon,kyot_set_miss
kyototycoon.ops.set.total_per_s,rate,10,hit,,Rate of total set hits,0,kyoto_tycoon,kyot_tot_set_hit
kyototycoon.opts.del.hits_per_s,rate,10,hit,,Rate of deleted hits,0,kyoto_tycoon,kyot_remove_hit
kyototycoon.opts.del.misses_per_s,rate,10,miss,,Rate of deleted misses,0,kyoto_tycoon,kyot_remove_miss
kyototycoon.opts.del.total_per_s,rate,10,hit,,Rate of total deleted hits,0,kyoto_tycoon,kyot_tot_remove_hit
kyototycoon.records,gauge,,record,,Total amount of records,0,kyoto_tycoon,kyot_db_count
kyototycoon.size,gauge,,,,Current size of the kyoto tycoon DB,0,kyoto_tycoon,kyot_db_size
