metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
datadog.snmp.check_duration,gauge,,second,,"The duration of a check run in seconds. The time needed for the integration check to run once on a device, including time to collect snmp data from a device, processing and submitting metrics/service checks/etc.",0,snmp,,
datadog.snmp.check_interval,count,,second,,The interval between check runs in seconds. The time delta between end of current check run and end of last check run,0,snmp,,
datadog.snmp.submitted_metrics,gauge,,,,The number of SNMP metrics submitted metrics for a check run (does not include service checks and telemetry metrics).,0,snmp,,
datadog.snmp_traps.forwarded,count,,packet,,The number of SNMP Traps forwarded.,0,snmp,,
datadog.snmp_traps.incorrect_format,count,,packet,,The number of SNMP Traps dropped because of an incorrect format tagged by error.,0,snmp,,
datadog.snmp_traps.invalid_packet,count,,packet,,The number of invalid SNMP Traps packets received tagged by reason.,0,snmp,,
datadog.snmp_traps.received,count,,packet,,The total number of SNMP Traps received.,0,snmp,,
datadog.snmp_traps.traps_not_enriched,count,,packet,,The number of SNMP Traps that were not enriched.,0,snmp,,
datadog.snmp_traps.vars_not_enriched,count,,,,The number of SNMP Traps variables that were not enriched.,0,snmp,,
snmp.accessPoint,gauge,,,,Constant metric equal to 1,0,snmp,,
snmp.accessPointInterface,gauge,,,,Constant metric equal to 1,0,snmp,,
snmp.adapterCollisions,count,,,,[Dell iDRAC] Total number of single collisions.,0,snmp,,
snmp.adapterRxBytes,count,,byte,,[Dell iDRAC] Total number of bytes received.,0,snmp,,
snmp.adapterRxDropped,count,,packet,,[Dell iDRAC] Total number of receive packets dropped due to overrun.,0,snmp,,
snmp.adapterRxErrors,count,,packet,,[Dell iDRAC] Total number of packets received with errors (packets that failed to reach the protocol).,0,snmp,,
snmp.adapterRxMulticast,count,,packet,,[Dell iDRAC] Total number of Multicast packets received.,0,snmp,,
snmp.adapterRxPackets,count,,packet,,[Dell iDRAC] Total packets received.,0,snmp,,
snmp.adapterTxBytes,count,,byte,,[Dell iDRAC] Total number of bytes transmitted.,0,snmp,,
snmp.adapterTxDropped,count,,packet,,[Dell iDRAC] Total number of transmit packets dropped due to successive collisions.,0,snmp,,
snmp.adapterTxErrors,count,,packet,,[Dell iDRAC] Total number of packets that failed to transmit.,0,snmp,,
snmp.adapterTxPackets,count,,packet,,[Dell iDRAC] Total packets transmitted.,0,snmp,,
snmp.alcatel.ent.alaChasBpsPowerSupply,gauge,,,,"[ALCATEL-ENT1-CHASSIS-MIB] This table contains BPS power supplies details (Make 'sum by {X}' queries to count elements with the tag X.)",0,snmp,,
snmp.alcatel.ent.alaChasEntPhysFanSpeed,gauge,,,,"[ALCATEL-ENT1-CHASSIS-MIB] Chassis fan speed.",0,snmp,,
snmp.alcatel.ent.chasEntPhysical,gauge,,,,"[ALCATEL-ENT1-CHASSIS-MIB] This table contains one row per physical entity. It is an extension for the entity physical table (rfc 2737) that is instantiated for every physical entity object. The fields are not always significant for every object. (Make 'sum by {X}' queries to count elements with the tag X.)",0,snmp,,
snmp.alcatel.ent.chasEntTempCurrent,gauge,,,,"[ALCATEL-ENT1-CHASSIS-MIB] This object indicates the current output of the temperature sensor in degrees Celsius.",0,snmp,,
snmp.alcatel.ind.chasEntPhysical,gauge,,,,"[ALCATEL-IND1-CHASSIS-MIB] This table contains one row per physical entity. It is an extension for the entity physical table (rfc 2737) that is instantiated for every physical entity object. The fields are not always significant for every object. (Make 'sum by {X}' queries to count elements with the tag X.)",0,snmp,,
snmp.alcatel.ind.healthDeviceTemperatureChas1MinAvg,gauge,,,,"[ALCATEL-IND1-HEALTH-MIB] Average chassis temperature over the last minute (percent).",0,snmp,,
snmp.amperageProbeReading,gauge,,milliampere,,[Dell iDRAC] The reading for an amperage probe.,0,snmp,,
snmp.amperageProbeStatus,gauge,,milliampere,,[Dell iDRAC] The probe status of the amperage probe.,0,snmp,,
snmp.apBSSBwRate,gauge,,,,"[WLSX-SWITCH-MIB] Bandwidth Rate in Kbps of the ap on this BSSID.",0,snmp,,
snmp.apBSSFrameFragmentationRate,gauge,,,,"[WLSX-SWITCH-MIB] Frame Fragmentation Rate on this BSSID.",0,snmp,,
snmp.apBSSFrameLowSpeedRate,gauge,,,,"[WLSX-SWITCH-MIB] Frame Low Speed Rate on this BSSID.",0,snmp,,
snmp.apBSSFrameNonUnicastRate,gauge,,,,"[WLSX-SWITCH-MIB] Frame Non Unicast Packet Rate on this BSSID.",0,snmp,,
snmp.apBSSFrameReceiveErrorRate,gauge,,,,"[WLSX-SWITCH-MIB] Frame Receive Error Rate on this BSSID.",0,snmp,,
snmp.apBSSFrameRetryRate,gauge,,,,"[WLSX-SWITCH-MIB] Frame Retry Rate on this BSSID.",0,snmp,,
snmp.apBSSRxBytes,count,,,,"[WLSX-SWITCH-MIB] Total Bytes Received by the ap on this BSSID.",0,snmp,,
snmp.apBSSRxPackets,count,,,,"[WLSX-SWITCH-MIB] Total Packets Received by the ap on this BSSID",0,snmp,,
snmp.apBSSTxBytes,count,,,,"[WLSX-SWITCH-MIB] Total Bytes Transmitted by the ap on this BSSID.",0,snmp,,
snmp.apBSSTxPackets,count,,,,"[WLSX-SWITCH-MIB] Total Packets Transmitted by the ap on this BSSID.",0,snmp,,
snmp.apChannelBwRate,gauge,,,,"[WLSX-SWITCH-MIB] Bandwidth Rate in Kbps of the apChannel.",0,snmp,,
snmp.apChannelFrameFragmentationRate,gauge,,,,"[WLSX-SWITCH-MIB] Ap Channel Frame Fragmentation Rate.",0,snmp,,
snmp.apChannelFrameLowSpeedRate,gauge,,,,"[WLSX-SWITCH-MIB] Ap Channel Frame Low Speed Rate.",0,snmp,,
snmp.apChannelFrameNonUnicastRate,gauge,,,,"[WLSX-SWITCH-MIB] Ap Channel Frame Non Unicast Packet Rate.",0,snmp,,
snmp.apChannelFrameReceiveErrorRate,gauge,,,,"[WLSX-SWITCH-MIB] Ap Channel Frame Receive Error Rate.",0,snmp,,
snmp.apChannelFrameRetryRate,gauge,,,,"[WLSX-SWITCH-MIB] Ap Channel Frame Retry Rate.",0,snmp,,
snmp.apChannelNoise,gauge,,,,"[WLSX-SWITCH-MIB] Indicates the noise on the channel",0,snmp,,
snmp.apSignalToNoiseRatio,gauge,,,,"[WLSX-SWITCH-MIB] SNR for the BSSID.",0,snmp,,
snmp.aristaBgp4V2PeerLocalAs,gauge,,,,"[ARISTA-BGP4V2-MIB] Some implementations of BGP can represent themselves as multiple ASes. This is the AS that this peering session is representing itself as to the remote peer.",0,snmp,,
snmp.aristaBgp4V2PeerLocalPort,gauge,,,,"[ARISTA-BGP4V2-MIB] The local port for the TCP connection between the BGP peers.",0,snmp,,
snmp.aristaBgp4V2PeerRemoteAs,gauge,,,,"[ARISTA-BGP4V2-MIB] The remote autonomous system number received in the BGP OPEN message.",0,snmp,,
