metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
weblogic.connector_connection_pool_runtime.connections_active,gauge,10,connection,,The current total active connections.,0,weblogic,conn_pool_conn_active,
weblogic.connector_connection_pool_runtime.connections_created_total,rate,10,connection,,The total number of Connector connections created in this Connector Pool since the pool is instantiated.,0,weblogic,conn_pool_conn_created,
weblogic.connector_connection_pool_runtime.connections_free,gauge,10,connection,,The current total free connections.,0,weblogic,conn_pool_conn_free,
weblogic.jms_runtime.connections_current,gauge,10,connection,,The current number of connections to WebLogic Server.,0,weblogic,jms_conn,
weblogic.jms_runtime.connections_total,rate,10,connection,,The total number of connections made to this WebLogic Server since the last reset.,0,weblogic,jms_conn_tot,
weblogic.jms_runtime.jms_servers,gauge,10,,,The current number of JMS servers that are deployed on this WebLogic Server instance.,0,weblogic,jms_servers,
weblogic.jms_runtime.jms_servers_total,rate,10,,,The total number of JMS servers that were deployed on this WebLogic Server instance since this server was started.,0,weblogic,jms_servers_tot,
weblogic.jvm_runtime.heap_free,gauge,10,byte,,The current amount of memory (in bytes) that is available in the JVM heap.,0,weblogic,jvm_heap_free,
weblogic.jvm_runtime.heap_free_percent,gauge,10,percent,,Percentage of the maximum memory that is free.,0,weblogic,jvm_heap_free_pct,
weblogic.jvm_runtime.heap_size,gauge,10,byte,,The current size (in bytes) of the JVM heap.,0,weblogic,jvm_heap_size,
weblogic.jvm_runtime.heap_size_max,gauge,10,byte,,The maximum free memory configured for this JVM.,0,weblogic,jvm_heap_sz_max,
weblogic.server.max_open_sockets,gauge,10,,,The maximum number of open sockets allowed in server at a given point of time.,0,weblogic,serv_max_open_sock_ct,
weblogic.server.threadpool_socket_readers_percent,gauge,10,percent,,The percentage of execute threads from the default queue that can be used as socket readers.,0,weblogic,serv_tp_socket_rd_pct,
weblogic.server_channel_runtime.bytes_received,rate,10,byte,,The total number of bytes received on this channel.,0,weblogic,serv_chan_bytes_rcvd,
weblogic.server_channel_runtime.bytes_sent,rate,10,byte,,The total number of bytes sent on this channel.,0,weblogic,serv_chan_bytes_sent,
weblogic.server_channel_runtime.connections_active,gauge,10,connection,,The number of active connections and sockets associated with this channel.,0,weblogic,serv_chan_conn_active,
weblogic.server_channel_runtime.messages_received,rate,10,message,,The number of messages received on this channel.,0,weblogic,serv_chan_msgs_rcvd,
weblogic.server_channel_runtime.messages_sent,rate,10,message,,The number of messages sent on this channel.,0,weblogic,serv_chan_msgs_sent,
weblogic.server_channel_runtime.sockets_accepted,rate,10,,,The number of sockets that have been accepted on this channel. This includes sockets both past and present.,0,weblogic,serv_chan_socks_accp,
weblogic.server_runtime.open_sockets,gauge,10,,,The current number of sockets registered for socket muxing on this server.,0,weblogic,serv_open_sockets_ct,
weblogic.servlet_runtime.exec_time_high,rate,10,millisecond,,The amount of time the single longest invocation of the servlet has executed since created.,0,weblogic,servlet_exec_time_hi,
weblogic.servlet_runtime.exec_time_low,gauge,10,millisecond,,The amount of time the single shortest invocation of the servlet has executed since created.,0,weblogic,servlet_exec_time_low,
weblogic.servlet_runtime.exec_time_total,rate,10,millisecond,,The total amount of time all invocations of the servlet have executed since created.,0,weblogic,servlet_exec_time_tot,
weblogic.servlet_runtime.pool_max_capacity,gauge,10,thread,,The maximum capacity of this servlet for single thread model servlets.,0,weblogic,servlet_pool_max_cap,
weblogic.servlet_runtime.reloads_total,gauge,10,,,The total count of the number of times this servlet has been reloaded.,0,weblogic,servlet_reloads,
weblogic.threadpool_runtime.completed_requests,rate,10,request,,The number of completed requests in the priority queue.,0,weblogic,threadpool_comp_req_ct,
weblogic.threadpool_runtime.execute_threads_idle,gauge,10,thread,,The number of idle threads in the pool. This count does not include standby threads and stuck threads. The count indicates threads that are ready to pick up new work when it arrives.,0,weblogic,threadpool_exec_thread_idle_ct,
weblogic.threadpool_runtime.execute_threads_total,gauge,10,thread,,The total number of threads in the pool.,0,weblogic,threadpool_exec_thread_tot_ct,
weblogic.threadpool_runtime.overload_rejected_requests,gauge,10,request,,Number of requests rejected due to configured Shared Capacity for work managers have been reached.,0,weblogic,threadpool_overload_rej_req_ct,
weblogic.threadpool_runtime.queue_length,gauge,10,request,,The number of pending requests in the priority queue. This is the total of internal system requests and user requests.,0,weblogic,threadpool_q_len,
weblogic.threadpool_runtime.shared_capacity_work_managers,gauge,10,request,,Maximum amount of requests that can be accepted in the priority queue.,0,weblogic,threadpool_shared_cap_work_mgr,
weblogic.threadpool_runtime.threads_hogging,gauge,10,thread,,The threads that are being held by a request at the time of submission.,0,weblogic,threadpool_hog_thread_ct,
weblogic.threadpool_runtime.threads_standby,gauge,10,thread,,The number of threads in the standby pool. Threads that are not needed to handle the present work load are designated as standby and added to the standby pool. These threads are activated when more threads are needed.,0,weblogic,threadpool_stdby_thread_ct,
weblogic.threadpool_runtime.threads_stuck,gauge,10,thread,,Number of stuck threads in the thread pool.,0,weblogic,threadpool_stuck_thread_ct,
weblogic.threadpool_runtime.throughput,gauge,10,request,second,The mean number of requests completed per second.,0,weblogic,threadpool_thruput,
weblogic.threadpool_runtime.user_requests_pending,gauge,10,request,,The number of pending user requests in the priority queue. The priority queue contains requests from internal subsystems and users. This is just the count of all user requests.,0,weblogic,threadpool_pend_usr_req_ct,
weblogic.webapp_component_runtime.sessions_current,gauge,10,session,,The count of the current total number of open sessions in this module.,0,weblogic,webapp_sess_curr,
weblogic.work_manager_runtime.requests_completed,rate,10,request,,"The number of requests that have been processed, including daemon requests.",0,weblogic,wm_req_comp,
weblogic.work_manager_runtime.requests_pending,gauge,10,request,,"The number of waiting requests in the queue, including daemon requests.",0,weblogic,wm_req_pend,
weblogic.work_manager_runtime.threads_stuck,gauge,10,thread,,The number of threads that are considered to be stuck on the basis of any stuck thread constraints.,0,weblogic,wm_threads_stuck,
