metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
fluxcd.gotk.reconcile.condition,gauge,,,, The current condition status of a GitOps Toolkit resource reconciliation.,0,fluxcd,gotk reconcile condition,
fluxcd.gotk.suspend.status,gauge,,,,The current suspend status of a GitOps Toolkit resource.,0,fluxcd,gotk suspend status,
fluxcd.gotk.reconcile.duration.seconds.sum,count,,,,Sum of the duration in seconds of a GitOps Toolkit resource reconciliation.,0,fluxcd,reconcile duration seconds,
fluxcd.gotk.reconcile.duration.seconds.count,count,,,,Count of the duration in seconds of a GitOps Toolkit resource reconciliation.,0,fluxcd,reconcile duration seconds,
fluxcd.gotk.reconcile.duration.seconds.bucket,count,,,,Bucket of the duration in seconds of a GitOps Toolkit resource reconciliation.,0,fluxcd,reconcile duration seconds,
fluxcd.controller.runtime.active.workers,gauge,,,,Number of currently used workers per controller.,0,fluxcd,controller runtime active workers,
fluxcd.controller.runtime.reconcile.count,count,,,, Total number of reconciliations per controller.,0,fluxcd,controller runtime reconcile total,
fluxcd.controller.runtime.reconcile.time.seconds.bucket,count,,,,Bucket of length of time per reconciliation per controller.,0,fluxcd,controller runtime reconcile time seconds,
fluxcd.controller.runtime.reconcile.time.seconds.sum,count,,,,Sum of length of time per reconciliation per controller.,0,fluxcd,controller runtime reconcile time seconds,
fluxcd.controller.runtime.reconcile.time.seconds.count,count,,,,Count of length of time per reconciliation per controller.,0,fluxcd,controller runtime reconcile time seconds,
fluxcd.controller.runtime.max.concurrent.reconciles,gauge,,,,Maximum number of concurrent reconciles per controller.,0,fluxcd,controller runtime max concurrent reconciles,
fluxcd.controller.runtime.reconcile.errors.count,count,,,,Total number of reconciliation errors per controller.,0,fluxcd,controller runtime reconcile errors total,
