metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
druid.coordinator.segment.count,gauge,,segment,,Coordinator segment count.,0,druid,seg count,
druid.historical.segment.count,gauge,,segment,,Historical segment count.,0,druid,seg count,
druid.ingest.events.buffered,gauge,,event,,Number of events queued in the EventReceiverFirehose's buffer.,0,druid,ing events buffered,
druid.ingest.events.duplicate,count,,event,,Number of events rejected because the events are duplicated.,-1,druid,ing events duplicate,
druid.ingest.events.messageGap,gauge,,millisecond,,Time gap between the data time in event and current system time.,-1,druid,ing events message gap,
druid.ingest.events.processed,count,,event,,Number of events successfully processed per emission period.,1,druid,ing events processed,
druid.ingest.events.thrownAway,count,,event,,Number of events rejected because they are outside the windowPeriod.,-1,druid,ing events thrown away,
druid.ingest.events.unparseable,count,,event,,Number of events rejected because the events are unparsable.,-1,druid,ing events unparsable,
druid.ingest.handoff.failed,count,,,,Number of handoffs that failed.,-1,druid,ing handoff failed,
druid.ingest.kafka.avgLag,gauge,,offset,,Average lag between the offsets consumed by the Kafka indexing tasks and latest offsets in Kafka brokers across all partitions. Minimum emission period for this metric is a Minute.,-1,druid,ing kafka avg lag,
druid.ingest.kafka.lag,gauge,,offset,,Total lag between the offsets consumed by the Kafka indexing tasks and latest offsets in Kafka brokers across all partitions. Minimum emission period for this metric is a Minute.,-1,druid,ing kafka lag,
druid.ingest.kafka.maxLag,gauge,,offset,,Max lag between the offsets consumed by the Kafka indexing tasks and latest offsets in Kafka brokers across all partitions. Minimum emission period for this metric is a Minute.,-1,druid,ing kafka max lag,
druid.ingest.merge.cpu,gauge,,nanosecond,,Cpu time in Nanoseconds spent on merging intermediate segments.,-1,druid,ing merge cpu,
druid.ingest.merge.time,gauge,,millisecond,,Milliseconds spent merging intermediate segments.,-1,druid,ing merge time,
druid.ingest.persists.backPressure,gauge,,millisecond,,Milliseconds spent creating persist tasks and blocking waiting for them to finish.,-1,druid,ing persists back pressure,
druid.ingest.persists.count,count,,,,Number of times persist occurred.,0,druid,ing persists count,
druid.ingest.persists.cpu,gauge,,nanosecond,,Cpu time in Nanoseconds spent on doing intermediate persist.,-1,druid,ing persists cpu,
druid.ingest.persists.failed,count,,,,Number of persists that failed.        ,-1,druid,ing persists failed,
druid.ingest.persists.time,gauge,,millisecond,,Milliseconds spent doing intermediate persist.,-1,druid,ing persists time,
druid.ingest.rows.output,count,,row,,Number of Druid rows persisted.,0,druid,ing rows output,
druid.jvm.bufferpool.capacity,gauge,,byte,,Bufferpool capacity in bytes.,0,druid,jvm buffpool capacity,
druid.jvm.bufferpool.count,gauge,,byte,,Bufferpool count in bytes.,0,druid,jvm buffpool count,
druid.jvm.bufferpool.used,gauge,,byte,,Bufferpool used in bytes.,0,druid,jvm buffpool used,
druid.jvm.gc.count,count,,,,Garbage collection count.,0,druid,jvm gc count,
druid.jvm.gc.cpu,gauge,,nanosecond,,Cpu time in Nanoseconds spent on garbage collection.,-1,druid,jvm gc cpu,
druid.jvm.mem.committed,gauge,,byte,,Committed memory in bytes.,0,druid,jvm mem committed,
druid.jvm.mem.init,gauge,,byte,,Initial memory in bytes.,0,druid,jvm mem init,
druid.jvm.mem.max,gauge,,byte,,Max memory in bytes.,0,druid,jvm mem max,
druid.jvm.mem.used,gauge,,byte,,Used memory in bytes.,0,druid,jvm mem used,
druid.jvm.pool.committed,gauge,,byte,,Committed pool in byte.,0,druid,jvm pool committed,
druid.jvm.pool.init,gauge,,byte,,Initial pool in bytes.,0,druid,jvm pool init,
druid.jvm.pool.max,gauge,,byte,,Max pool in bytes.,0,druid,jvm pool max,
druid.jvm.pool.used,gauge,,byte,,Pool used in bytes.,0,druid,jvm pool used,
druid.query.bytes,count,,byte,,Number of bytes returned in query response.,0,druid,qry bytes,
druid.query.cache.delta.averageBytes,count,,byte,,Delta average cache entry byte size.,0,druid,qry cache dlt avg bytes,
druid.query.cache.delta.errors,count,,,,Delta number of cache errors.,-1,druid,qry cache dlt errors,
druid.query.cache.delta.evictions,count,,eviction,,Delta number of cache evictions.,0,druid,qry cache dlt evictions,
druid.query.cache.delta.hitRate,count,,fraction,,Delta cache hit rate.,0,druid,qry cache dlt hit rate,
druid.query.cache.delta.hits,count,,hit,,Delta number of cache hits.,0,druid,qry cache dlt hits,
druid.query.cache.delta.misses,count,,miss,,Delta number of cache misses.,0,druid,qry cache dlt misses,
druid.query.cache.delta.numEntries,count,,,,Delta number of cache entries.,0,druid,qry cache dlt num entries,
druid.query.cache.delta.sizeBytes,count,,byte,,Delta size in bytes of cache entries.,0,druid,qry cache dlt size bytes,
druid.query.cache.delta.timeouts,count,,,,Delta number of cache timeouts.,-1,druid,qry cache dlt timeouts,
druid.query.cache.total.averageBytes,gauge,,byte,,Total average cache entry byte size.,0,druid,qry cache tot avg bytes,
druid.query.cache.total.errors,gauge,,,,Total number of cache errors.,-1,druid,qry cache tot errors,
druid.query.cache.total.evictions,gauge,,eviction,,Total number of cache evictions.,0,druid,qry cache tot evictions,
druid.query.cache.total.hitRate,gauge,,fraction,,Total cache hit rate.,0,druid,qry cache tot hit rate,
druid.query.cache.total.hits,gauge,,hit,,Total number of cache hits.,0,druid,qry cache tot hits,
druid.query.cache.total.misses,gauge,,miss,,Total number of cache misses.,0,druid,qry cache tot misses,
druid.query.cache.total.numEntries,gauge,,,,Total number of cache entries.,0,druid,qry cache tot num entries,
druid.query.cache.total.sizeBytes,gauge,,byte,,Total size in bytes of cache entries.,0,druid,qry cache tot size bytes,
druid.query.cache.total.timeouts,gauge,,,,Total number of cache timeouts.,-1,druid,qry cache tot timeouts,
druid.query.count,count,,query,,Number of total queries.,0,druid,qry count,
druid.query.cpu.time,gauge,,microsecond,,Microseconds of CPU time taken to complete a query.,-1,druid,qry cpu time,
druid.query.failed.count,count,,query,,Number of failed queries.,-1,druid,qry failed count,
druid.query.interrupted.count,count,,query,,Number of queries interrupted due to cancellation or timeout.,-1,druid,qry interrupted count,
druid.query.intervalChunk.time,gauge,,millisecond,,Only emitted if interval chunking is enabled. Milliseconds required to query an interval chunk. This metric is deprecated and will be removed in the future because interval Chunking is deprecated. See Query Context.,-1,druid,qry interval chunk time,
druid.query.node.backpressure,gauge,,millisecond,,Milliseconds that the channel to this process has spent suspended due to backpressure.,-1,druid,qry node backpressure,
druid.query.node.bytes,count,,byte,,Number of bytes returned from querying individual historical/realtime processes.,0,druid,qry node bytes,
druid.query.node.time,gauge,,millisecond,,Milliseconds taken to query individual historical/realtime processes.,-1,druid,qry node time,
druid.query.node.ttfb,gauge,,millisecond,,Time to first byte. Milliseconds elapsed until Broker starts receiving the response from individual historical/realtime processes.,-1,druid,qry node ttfb,
druid.query.segment.time,gauge,,millisecond,,Milliseconds taken to query individual segment. Includes time to page in the segment from disk.,-1,druid,qry seg time,
druid.query.segmentAndCache.time,gauge,,millisecond,,Milliseconds taken to query individual segment or hit the cache (if it is enabled on the Historical process).,-1,druid,qry seg and cache time,
druid.query.success.count,count,,query,,Number of queries successfully processed.,1,druid,qry success count,
druid.query.time,gauge,,millisecond,,Milliseconds taken to complete a query.,-1,druid,qry time,
druid.query.wait.time,gauge,,millisecond,,Milliseconds spent waiting for a segment to be scanned.,-1,druid,qry wait time,
druid.segment.added.bytes,count,,byte,,Size in bytes of new segments created.,0,druid,seg added bytes,
druid.segment.assigned.count,count,,segment,,Number of segments assigned to be loaded in the cluster.,0,druid,seg assigned count,
druid.segment.cost.normalization,count,,,,Used in cost balancing. The normalization of hosting segments.,-1,druid,seg cost normalization,
druid.segment.cost.normalized,count,,,,Used in cost balancing. The normalized cost of hosting segments.,-1,druid,seg cost normalized,
druid.segment.cost.raw,count,,,,Used in cost balancing. The raw cost of hosting segments.,-1,druid,seg cost raw,
druid.segment.deleted.count,count,,segment,,Number of segments dropped due to rules.,-1,druid,seg deleted count,
druid.segment.dropQueue.count,gauge,,segment,,Number of segments to drop.,0,druid,seg drop queue count,
druid.segment.dropped.count,count,,segment,,Number of segments dropped due to being overshadowed.,-1,druid,seg dropped count,
druid.segment.loadQueue.count,gauge,,segment,,Number of segments to load.,0,druid,seg load q count,
druid.segment.loadQueue.failed,gauge,,segment,,Number of segments that failed to load.,-1,druid,seg load q failed,
druid.segment.loadQueue.size,gauge,,byte,,Size in bytes of segments to load.,0,druid,seg load q size,
druid.segment.max,gauge,,byte,,Maximum byte limit available for segments.,0,druid,seg max,
druid.segment.moved.bytes,count,,byte,,Size in bytes of segments moved/archived via the Move Task.,0,druid,seg moved bytes,
druid.segment.moved.count,count,,segment,,Number of segments moved in the cluster.,0,druid,seg moved count,
druid.segment.nuked.bytes,count,,byte,,Size in bytes of segments deleted via the Kill Task.,0,druid,seg nuked bytes,
druid.segment.overShadowed.count,gauge,,segment,,Number of overShadowed segments.,-1,druid,seg over shadowed count,
druid.segment.pendingDelete,gauge,,byte,,On-disk size in bytes of segments that are waiting to be cleared out.,0,druid,seg pending delete,
druid.segment.scan.pending,gauge,,unit,,Number of segments in queue waiting to be scanned.,0,druid,seg scan pending,
druid.segment.size,gauge,,byte,,Size in bytes of available segments.,0,druid,seg size,
druid.segment.unavailable.count,count,,segment,,Number of segments (not including replicas) left to load until segments that should be loaded in the cluster are available for queries.,0,druid,seg unavailable count,
druid.segment.underReplicated.count,count,,segment,,Number of segments (including replicas) left to load until segments that should be loaded in the cluster are available for queries.,0,druid,seg under replicated count,
druid.segment.unneeded.count,count,,segment,,Number of segments dropped due to being marked as unused.,-1,druid,seg unneeded count,
druid.segment.used,gauge,,byte,,Bytes used for served segments.,0,druid,seg used,
druid.segment.usedPercent,gauge,,fraction,,Percentage of space used by served segments.,-1,druid,seg used percent,
druid.service.health,gauge,,,,"1 if the service is healthy, 0 otherwise",0,druid,health,
druid.sys.cpu,gauge,,percent,,CPU used.,0,druid,sys cpu,
druid.sys.disk.read.count,count,,read,,Reads from disk.,0,druid,sys disk read count,
druid.sys.disk.read.size,count,,byte,,Bytes read from disk. Can we used to determine how much paging is occurring with regards to segments.,0,druid,sys disk read size,
druid.sys.disk.write.count,count,,write,,Writes to disk.,0,druid,sys disk write count,
druid.sys.disk.write.size,count,,byte,,Bytes written to disk. Can we used to determine how much paging is occurring with regards to segments.,0,druid,sys disk write size,
druid.sys.fs.max,gauge,,byte,,Filesystesm bytes max.,0,druid,sys fs max,
druid.sys.fs.used,gauge,,byte,,Filesystem bytes used.,0,druid,sys fs used,
druid.sys.mem.max,gauge,,byte,,Memory max.,0,druid,sys mem max,
druid.sys.mem.used,gauge,,byte,,Memory used.,0,druid,sys mem used,
druid.sys.net.read.size,count,,byte,,Bytes read from the network.,0,druid,sys net read size,
druid.sys.net.write.size,count,,byte,,Bytes written to the network.,0,druid,sys net write size,
druid.sys.storage.used,gauge,,byte,,Disk space used.,0,druid,sys storage used,
druid.sys.swap.free,gauge,,byte,,Free swap in bytes.,0,druid,sys swap free,
druid.sys.swap.max,gauge,,byte,,Max swap in bytes.,0,druid,sys swap max,
druid.sys.swap.pageIn,gauge,,page,,Paged in swap.,0,druid,sys swap page in,
druid.sys.swap.pageOut,gauge,,page,,Paged out swap.,0,druid,sys swap page out,
druid.task.failed.count,count,,task,,Number of failed tasks per emission period. This metric is only available if the TaskCountStatsMonitor module is included.,-1,druid,task failed count,
druid.task.pending.count,count,,task,,Number of current pending tasks. This metric is only available if the TaskCountStatsMonitor module is included.,0,druid,task pending count,
druid.task.run.time,gauge,,millisecond,,Milliseconds taken to run a task.,0,druid,task run time,
druid.task.running.count,count,,task,,Number of current running tasks. This metric is only available if the TaskCountStatsMonitor module is included.,0,druid,task running count,
druid.task.success.count,count,,task,,Number of successful tasks per emission period. This metric is only available if the TaskCountStatsMonitor module is included.,1,druid,task success count,
druid.task.waiting.count,count,,task,,Number of current waiting tasks. This metric is only available if the TaskCountStatsMonitor module is included.,0,druid,task waiting count,
