metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
hive.metastore.api.alter_table,rate,10,task,,API call to alter table.,0,hive,hms api alter table,
hive.metastore.api.alter_table.active_call,gauge,10,unit,,Active API call to alter table.,0,hive,hms active api alter table,
hive.metastore.api.create_table,rate,10,task,,API call to create a table.,0,hive,hms api create table,
hive.metastore.api.create_table.active_call,gauge,10,unit,,Active API call to create a table.,0,hive,hms active api create table,
hive.metastore.api.drop_table,rate,10,task,,API call to drop a table.,0,hive,hms api drop table,
hive.metastore.api.drop_table.active_call,gauge,10,unit,,Active API call to drop a table.,0,hive,hms active api drop table,
hive.metastore.api.flushcache,rate,10,task,,API flushcache.,0,hive,hms api flushcache,
hive.metastore.api.flushcache.active_call,gauge,10,unit,,Active API flushcache.,0,hive,hms active api flushcache,
hive.metastore.api.get_all_databases,rate,10,task,,API call to get all databases.,0,hive,hms api get all get all dbs,
hive.metastore.api.get_all_databases.active_call,gauge,10,unit,,Active API call to get all databases.,0,hive,hms active api get all dbs,
hive.metastore.api.get_all_functions,rate,10,task,,API call to get all functions.,0,hive,hms api get all functions,
hive.metastore.api.get_all_functions.active_call,gauge,10,unit,,Active API call to get all functions.,0,hive,hms active api get all functions,
hive.metastore.api.get_all_tables,rate,10,task,,API call to get all tables.,0,hive,hms api get all tables,
hive.metastore.api.get_all_tables.active_call,gauge,10,unit,,Active API call to get all tables.,0,hive,hms active api get all tables,
hive.metastore.api.get_database,rate,10,task,,API call to get a database.,0,hive,hms api get db,
hive.metastore.api.get_database.active_call,gauge,10,unit,,Active API call to get a database.,0,hive,hms active api get db,
hive.metastore.api.get_table,rate,10,task,,API call to get a table.,0,hive,hms api get table,
hive.metastore.api.get_table.active_call,gauge,10,unit,,Active API call to get a table.,0,hive,hms active api get table,
hive.metastore.api.get_table_req,rate,10,task,,,0,hive,hms api get table req,
hive.metastore.api.get_table_req.active_call,gauge,10,unit,,,0,hive,hms active api get table req,
hive.metastore.api.init,rate,10,task,,API initialization.,0,hive,hms api init,
hive.metastore.api.init.active_call,gauge,10,unit,,Active API initialization.,0,hive,hms active api init,
hive.metastore.api.shutdown,rate,10,task,,API shutdown.,0,hive,hms api shutdown,
hive.metastore.api.shutdown.active_call,gauge,10,unit,,Active API shutdown.,0,hive,hms active api shutdown,
