metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
datadog.agent.aggregator.checks_metric_sample,gauge,,,,,0,agent_metrics,agg check sample
datadog.agent.aggregator.dogstatsd_metric_sample,gauge,,,,,0,agent_metrics,agg dogstatsd sample
datadog.agent.aggregator.event,gauge,,,,,0,agent_metrics,agg event
datadog.agent.aggregator.events_flushed,gauge,,,,,0,agent_metrics,agg events flushed
datadog.agent.aggregator.flush.checks_metric_sample_flush_time.last_flush,gauge,,,,,0,agent_metrics,agg flush metric sample time last
datadog.agent.aggregator.flush.event_flush_time.last_flush,gauge,,,,,0,agent_metrics,agg flush event time last
datadog.agent.aggregator.flush.main_flush_time.last_flush,gauge,,,,,0,agent_metrics,agg flush main time last
datadog.agent.aggregator.flush.metric_sketch_flush_time.last_flush,gauge,,,,,0,agent_metrics,agg flush metric sketch time last
datadog.agent.aggregator.flush.service_check_flush_time.last_flush,gauge,,,,,0,agent_metrics,agg flush service check time last
datadog.agent.aggregator.flush_count.events.last_flush,gauge,,,,,0,agent_metrics,agg flush count events last
datadog.agent.aggregator.flush_count.series.last_flush,gauge,,,,,0,agent_metrics,agg flush count series last
datadog.agent.aggregator.flush_count.service_checks.last_flush,gauge,,,,,0,agent_metrics,agg flush count service checks last
datadog.agent.aggregator.flush_count.sketches.last_flush,gauge,,,,,0,agent_metrics,agg flush count sketches last
datadog.agent.aggregator.hostname_update,gauge,,,,,0,agent_metrics,agg hostname update
datadog.agent.aggregator.number_of_flush,gauge,,,,,0,agent_metrics,agg number flush
datadog.agent.aggregator.series_flushed,gauge,,,,,0,agent_metrics,agg series flushed
datadog.agent.aggregator.service_check,gauge,,,,,0,agent_metrics,agg service check
datadog.agent.aggregator.service_check_flushed,gauge,,,,,0,agent_metrics,agg service check flushed
datadog.agent.aggregator.check_ready,gauge,,,,,0,agent_metrics,agg check ready
datadog.agent.collector.cpu.used,gauge,,,,,0,agent_metrics,coll cpu used
datadog.agent.dogstatsd.event_packets,count,,,,,0,agent_metrics,dogstatsd event packet
datadog.agent.dogstatsd.event_parse_errors,gauge,,,,,0,agent_metrics,dogstatsd event err
datadog.agent.dogstatsd.metric_packets,count,,,,,0,agent_metrics,dogstatsd metric
datadog.agent.dogstatsd.metric_parse_errors,gauge,,,,,0,agent_metrics,dogstatsd metric err
datadog.agent.dogstatsd_udp.packet_reading_errors,gauge,,,,,0,agent_metrics,dogstatsd udp pkt err
datadog.agent.dogstatsd_upd.packets,count,,,,,0,agent_metrics,dogstatsd udp pkt
datadog.agent.dogstatsd_uds.origin_detection_errors,gauge,,,,,0,agent_metrics,dogstatsd uds origin err
datadog.agent.dogstatsd_uds.packet_reading_errors,gauge,,,,,0,agent_metrics,dogstatsd uds pkt err
datadog.agent.emitter.emit.time,gauge,,,,,0,agent_metrics,emitter emit time
datadog.agent.forwarder.transactions.check_runs_v1,gauge,,,,,0,agent_metrics,fwd trans check run
datadog.agent.forwarder.transactions.dropped_on_input,gauge,,,,,0,agent_metrics,fwd trans dropped
datadog.agent.forwarder.transactions.errors,gauge,,,,,0,agent_metrics,fwd trans err
datadog.agent.forwarder.transactions.events,gauge,,,,,0,agent_metrics,fwd trans event
datadog.agent.forwarder.transactions.host_metadata,gauge,,,,,0,agent_metrics,fwd trans host metadata
datadog.agent.forwarder.transactions.intake_v1,gauge,,,,,0,agent_metrics,fwd trans intake
datadog.agent.forwarder.transactions.metadata,gauge,,,,,0,agent_metrics,fwd trans metadata
datadog.agent.forwarder.transactions.retry_queue_size,gauge,,,,,0,agent_metrics,fwd trans retry queue
datadog.agent.forwarder.transactions.series,gauge,,,,,0,agent_metrics,fwd trans series
datadog.agent.forwarder.transactions.service_checks,gauge,,,,,0,agent_metrics,fwd trans service checks
datadog.agent.forwarder.transactions.success,gauge,,,,,0,agent_metrics,fwd trans success
datadog.agent.forwarder.transactions.timeseries_v1,gauge,,,,,0,agent_metrics,fwd trans timeseries
datadog.agent.logs_agent.destination_errors,gauge,,,,,0,agent_metrics,logs destination err
datadog.agent.logs_agent.is_running,gauge,,,,,0,agent_metrics,logs running
datadog.agent.logs_agent.logs_decoded,gauge,,,,,0,agent_metrics,logs decoded
datadog.agent.logs_agent.logs_processed,gauge,,,,,0,agent_metrics,logs processed
datadog.agent.logs_agent.logs_sent,gauge,,,,,0,agent_metrics,logs sent
datadog.agent.memstats.alloc,gauge,,,,,0,agent_metrics,mem alloc
datadog.agent.memstats.free,gauge,,,,,0,agent_metrics,mem free
datadog.agent.memstats.heap_alloc,gauge,,,,,0,agent_metrics,mem heap alloc
datadog.agent.memstats.heap_idle,gauge,,,,,0,agent_metrics,mem heap idle
datadog.agent.memstats.heap_insue,gauge,,,,,0,agent_metrics,mem heap insue
datadog.agent.memstats.heap_objects,gauge,,,,,0,agent_metrics,mem heap objects
datadog.agent.memstats.heap_released,gauge,,,,,0,agent_metrics,mem heap released
datadog.agent.memstats.heap_sys,gauge,,,,,0,agent_metrics,mem heap sys
datadog.agent.memstats.lookups,gauge,,,,,0,agent_metrics,mem lookup
datadog.agent.memstats.mallocs,gauge,,,,,0,agent_metrics,mem malloc
datadog.agent.memstats.num_gc,gauge,,,,,0,agent_metrics,mem num gc
datadog.agent.memstats.pause_ns.95percentile,gauge,,,,,0,agent_metrics,mem pause 95 percentile
datadog.agent.memstats.pause_ns.avg,rate,,,,,0,agent_metrics,mem pause avg
datadog.agent.memstats.pause_ns.count,gauge,,,,,0,agent_metrics,mem pause count
datadog.agent.memstats.pause_ns.max,gauge,,,,,0,agent_metrics,mem pause max
datadog.agent.memstats.pause_ns.median,gauge,,,,,0,agent_metrics,mem pause median
datadog.agent.memstats.pause_total_ns,gauge,,,,,0,agent_metrics,mem pause total
datadog.agent.memstats.total_alloc,gauge,,,,,0,agent_metrics,mem total
datadog.agent.python.version,gauge,,,,,0,agent_metrics,py version
datadog.agent.running,gauge,,,,,0,agent_metrics,running
datadog.agent.scheduler.checks_entered,gauge,,,,,0,agent_metrics,scheduler check
datadog.agent.scheduler.queues_count,gauge,,,,,0,agent_metrics,scheduler queues
datadog.agent.splitter.not_too_big,gauge,,,,,0,agent_metrics,splitter not too big
datadog.agent.splitter.payload_drops,gauge,,,,,0,agent_metrics,splitter payload drops
datadog.agent.splitter.too_big,gauge,,,,,0,agent_metrics,splitter too big
datadog.agent.splitter.total_loops,gauge,,,,,0,agent_metrics,splitter total loops
datadog.agent.started,count,,,,,0,agent_metrics,started
