metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
ignite.sent_bytes,count,10,byte,,Sent bytes count.,0,ignite,
ignite.received_messages,count,10,message,,Received messages count.,0,ignite,
ignite.total_cpus,gauge,10,core,,The number of CPUs available to the Java Virtual Machine.,0,ignite,
ignite.non_heap_memory_initialized,gauge,10,byte,,The initial size of non-heap memory in bytes; -1 if undefined.,0,ignite,
ignite.non_heap_memory_used,gauge,10,byte,,Current non-heap memory size that is used by Java VM.,0,ignite,
ignite.non_heap_memory_committed,gauge,10,byte,,Amount of non-heap memory in bytes that is committed for the JVM to use.,0,ignite,
ignite.non_heap_memory_maximum,gauge,10,byte,,Maximum amount of non-heap memory in bytes that can be used for memory management. -1 if undefined.,0,ignite,
ignite.current_gc_load,gauge,10,time,,Average time spent in GC since the last update.,0,ignite,
ignite.heap_memory_used,gauge,10,byte,,Current heap size that is used for object allocation.,0,ignite,
ignite.heap_memory_committed,gauge,10,byte,,The amount of committed memory in bytes.,0,ignite,
ignite.current_cpu_load,gauge,10,byte,,The system load average; or a negative value if not available.,0,ignite,
ignite.average_cpu_load,gauge,10,,,Average of CPU load values over all metrics kept in the history.,0,ignite,
ignite.total_nodes,gauge,10,node,,Total number of nodes.,0,ignite,
ignite.jobs.active.maximum,gauge,10,job,,Maximum number of jobs that ever ran concurrently on this node.,0,ignite,
ignite.jobs.active.current,gauge,10,job,,Number of currently active jobs concurrently executing on the node.,0,ignite,
ignite.jobs.active.average,gauge,10,job,,Average number of active jobs concurrently executing on the node.,0,ignite,
ignite.jobs.waiting.maximum,gauge,10,job,,Maximum number of waiting jobs this node had.,0,ignite,
ignite.jobs.waiting.current,gauge,10,job,,Number of queued jobs currently waiting to be executed.,0,ignite,
ignite.jobs.waiting.average,gauge,10,job,,Average number of waiting jobs this node had queued.,0,ignite,
ignite.jobs.rejected.maximum,gauge,10,job,,Maximum number of jobs rejected at once during a single collision resolution operation.,0,ignite,
ignite.jobs.rejected.current,gauge,10,job,,Number of jobs rejected after more recent collision resolution operation.,0,ignite,
ignite.jobs.rejected.average,gauge,10,job,,Average number of jobs this node rejects during collision resolution operations.,0,ignite,
ignite.jobs.rejected.total,count,10,job,,Total number of jobs this node rejects during collision resolution operations since node startup.,0,ignite,
ignite.jobs.cancelled.maximum,gauge,10,job,,Maximum number of cancelled jobs this node ever had running concurrently.,0,ignite,
ignite.jobs.cancelled.current,gauge,10,job,,Number of cancelled jobs that are still running.,0,ignite,
ignite.jobs.cancelled.average,gauge,10,job,,Average number of cancelled jobs this node ever had running concurrently.,0,ignite,
ignite.jobs.cancelled.total,count,10,job,,Total number of cancelled jobs since node startup.,0,ignite,
ignite.jobs.executed.total,count,10,job,,Total number of jobs handled by the node.,0,ignite,
ignite.jobs.execution_time.total,count,10,second,,Total time all finished jobs takes to execute on the node.,0,ignite,
ignite.jobs.wait_time.maximum,gauge,10,second,,Maximum time a job ever spent waiting in a queue to be executed.,-1,ignite,
ignite.jobs.wait_time.current,gauge,10,second,,Current wait time of oldest job.,-1,ignite,
ignite.jobs.wait_time.average,gauge,10,second,,Average time jobs spend waiting in the queue to be executed.,-1,ignite,
ignite.jobs.execute_time.maximum,gauge,10,second,,Time it took to execute the longest job on the node.,0,ignite,
ignite.jobs.execute_time.current,gauge,10,second,,Longest time a current job has been executing for.,0,ignite,
ignite.jobs.execute_time.average,gauge,10,second,,Average time a job takes to execute on the node.,0,ignite,
ignite.total_executed_tasks,count,10,task,,Total number of tasks handled by the node.,0,ignite,
ignite.total_busy_time,gauge,10,second,,Total time this node spent executing jobs.,0,ignite,
ignite.total_idle_time,gauge,10,second,,Total time this node spent idling (not executing any jobs).,0,ignite,
ignite.current_idle_time,gauge,10,second,,Time this node spend idling since executing last job.,0,ignite,
ignite.busy_time_percentage,gauge,10,percent,,Percentage of time this node is busy executing jobs vs. idling.,0,ignite,
ignite.idle_time_percentage,gauge,10,percent,,Percentage of time this node is idling vs. executing jobs.,0,ignite,
ignite.heap_memory_total,gauge,10,byte,,The total amount of memory in bytes; -1 if undefined.,0,ignite,
ignite.non_heap_memory_total,gauge,10,byte,,Total amount of non-heap memory in bytes that can be used for memory management. -1 if undefined.,0,ignite,
ignite.current_thread_count,gauge,10,thread,,Current number of live threads.,0,ignite,
ignite.maximum_thread_count,gauge,10,thread,,The peak live thread count.,0,ignite,
ignite.current_daemon_thread_count,gauge,10,thread,,Current number of live daemon threads.,0,ignite,
ignite.total_baseline_nodes,gauge,10,node,,Total baseline nodes count.,0,ignite,
ignite.active_baseline_nodes,gauge,10,node,,Active baseline nodes count.,0,ignite,
ignite.total_server_nodes,gauge,10,node,,Server nodes count.,0,ignite,
ignite.total_client_nodes,gauge,10,node,,Client nodes count.,0,ignite,
ignite.jobs.maximum_failover,gauge,10,attempt,,Maximum number of attempts to execute a failed job on another node.,0,ignite,
ignite.jobs.total_failover,count,10,job,,Total number of jobs that were failed over.,0,ignite,
ignite.transaction.committed,count,10,transaction,,The number of transactions which were committed.,0,ignite,
ignite.transaction.rolledback,count,10,transaction,,The number of transactions which were rollback.,0,ignite,
ignite.transaction.holding_lock,gauge,10,transaction,,The number of active transactions holding at least one key lock.,0,ignite,
ignite.transaction.locked_keys,gauge,10,key,,The number of keys locked on the node.,0,ignite,
ignite.transaction.owner,gauge,10,transaction,,The number of active transactions for which this node is the initiator.,0,ignite,
ignite.wal.archive_segments,gauge,10,segment,,Current number of WAL segments in the WAL archive.,0,ignite,
ignite.wal.logging_rate,gauge,10,record,second,Average number of WAL records per second written during the last time interval.,0,ignite,
ignite.wal.writing_rate,gauge,10,byte,second,Average number of bytes per second written during the last time interval.,0,ignite,
ignite.wal.buffer_poll_spin,gauge,10,,,WAL buffer poll spins number over the last time interval.,0,ignite,
ignite.wal.fsync_average,gauge,10,microsecond,,Average WAL fsync duration in microseconds over the last time interval.,-1,ignite,
ignite.wal.total_size,gauge,10,byte,,Total size in bytes for storage wal files.,0,ignite,
ignite.wal.last_rollover,gauge,10,second,,Time of the last WAL segment rollover.,0,ignite,
ignite.checkpoint.last_lock_wait_duration,gauge,10,millisecond,,Duration of the checkpoint lock wait in milliseconds.,0,ignite,
ignite.checkpoint.last_mark_duration,gauge,10,millisecond,,Duration of the checkpoint mark in milliseconds.,0,ignite,
ignite.checkpoint.last_pages_write_duration,gauge,10,millisecond,,Duration of the checkpoint pages write in milliseconds.,0,ignite,
ignite.checkpoint.last_fsync_duration,gauge,10,millisecond,,Duration of the sync phase of the last checkpoint in milliseconds.,0,ignite,
ignite.checkpoint.last_total_pages,gauge,10,page,,Total number of pages written during the last checkpoint.,0,ignite,
ignite.checkpoint.last_data_pages,gauge,10,page,,Total number of data pages written during the last checkpoint.,0,ignite,
ignite.checkpoint.last_copied_on_write_pages,gauge,10,page,,Number of pages copied to a temporary checkpoint buffer during the last checkpoint.,0,ignite,
ignite.checkpoint.last_duration,gauge,10,second,,Duration of the last checkpoint in milliseconds.,0,ignite,
ignite.checkpoint.total_time,gauge,10,second,,Total checkpoint time from last restart.,0,ignite,
ignite.discovery.message_worker_queue_size,gauge,10,,,Message worker queue current size.,0,ignite,
ignite.discovery.nodes_joined,count,10,node,,Nodes joined count.,0,ignite,
ignite.discovery.nodes_left,count,10,node,,Nodes left count.,0,ignite,
ignite.discovery.nodes_failed,count,10,node,,Nodes failed count.,0,ignite,
ignite.discovery.pending_messages_registered,gauge,10,message,,Pending messages registered.,0,ignite,
ignite.discovery.pending_messages_discarded,gauge,10,message,,Pending messages discarded.,0,ignite,
ignite.discovery.average_message_processing_time,gauge,10,second,,Avg message processing time.,0,ignite,
ignite.discovery.max_message_processing_time,gauge,10,second,,Max message processing time.,0,ignite,
ignite.discovery.total_received_messages,count,10,message,,Total received messages count.,0,ignite,
ignite.discovery.total_processed_messages,count,10,message,,Total processed messages count.,0,ignite,
ignite.cache.cluster_moving_partitions,gauge,10,,,Count of partitions for this cache group in the entire cluster with state MOVING.,0,ignite,
ignite.cache.minimum_partition_copies,gauge,10,,,Minimum number of partition copies for all partitions of this cache group.,0,ignite,
ignite.cache.maximum_partition_copies,gauge,10,,,Maximum number of partition copies for all partitions of this cache group.,0,ignite,
ignite.cache.local_owning_partitions,gauge,10,,,Count of partitions with state OWNING for this cache group located on this node.,0,ignite,
ignite.cache.local_moving_partitions,gauge,10,,,Count of partitions with state MOVING for this cache group located on this node.,0,ignite,
ignite.cache.local_renting_partitions,gauge,10,,,Count of partitions with state RENTING for this cache group located on this node.,0,ignite,
ignite.cache.local_renting_entries,gauge,10,,,Count of entries remains to evict in RENTING partitions located on this node for this cache group.,0,ignite,
ignite.cache.cluster_owning_partitions,gauge,10,,,Count of partitions for this cache group in the entire cluster with state OWNING.,0,ignite,
ignite.cache.backups,gauge,10,,,Count of backups configured for cache group.,0,ignite,
ignite.cache.partitions,gauge,10,,,Count of partitions for cache group.,0,ignite,
ignite.cache.size,gauge,10,,,Number of non-null values in the cache as a long value.,0,ignite,
ignite.cache.gets,count,10,request,,The total number of gets to the cache.,0,ignite,
ignite.cache.removals,count,10,,,The total number of removals from the cache.,0,ignite,
ignite.cache.puts,count,10,request,,The total number of puts to the cache.,0,ignite,
ignite.cache.hits,count,10,request,,The number of get requests that were satisfied by the cache.,0,ignite,
ignite.cache.misses,count,10,request,,A miss is a get request that is not satisfied.,0,ignite,
ignite.cache.offheap_allocated_size,gauge,10,byte,,Memory size allocated in off-heap.,0,ignite,
ignite.cache.hit_percentage,gauge,10,percent,,Percentage of successful hits.,0,ignite,
ignite.cache.miss_percentage,gauge,10,percent,,Percentage of accesses that failed to find anything.,0,ignite,
ignite.cache.evictions,count,10,eviction,,Number of eviction entries.,0,ignite,
ignite.cache.average_get_time,gauge,10,second,,Average time to execute get.,-1,ignite,
ignite.cache.average_put_time,gauge,10,second,,Average time to execute put.,-1,ignite,
ignite.cache.average_remove_time,gauge,10,second,,Average time to execute remove.,1,ignite,
ignite.cache.average_commit_time,gauge,10,second,,Average time to commit transaction.,-1,ignite,
ignite.cache.average_rollback_time,gauge,10,second,,Average time to rollback transaction.,1,ignite,
ignite.cache.commits,count,10,,,Number of transaction commits.,0,ignite,
ignite.cache.rollbacks,count,10,,,Number of transaction rollback.,0,ignite,
ignite.cache.offheap_gets,count,10,,,Number of gets from off-heap memory.,0,ignite,
ignite.cache.offheap_puts,count,10,,,Number of puts to off-heap memory.,0,ignite,
ignite.cache.offheap_removals,count,10,,,Number of removed entries from off-heap memory.,0,ignite,
ignite.cache.offheap_evictions,count,10,eviction,,Number of evictions from off-heap memory.,0,ignite,
ignite.cache.offheap_hits,count,10,hit,,Number of hits on off-heap memory.,0,ignite,
ignite.cache.offheap_hit_percentage,gauge,10,percent,,Percentage of hits on off-heap memory.,0,ignite,
ignite.cache.offheap_misses,count,10,miss,,Number of misses on off-heap memory.,0,ignite,
ignite.cache.offheap_miss_percentage,gauge,10,percent,,Percentage of misses on off-heap memory.,0,ignite,
ignite.cache.heap_entries,gauge,10,entry,,Number of entries in heap memory.,0,ignite,
ignite.cache.offheap_entries,gauge,10,entry,,Number of entries stored in off-heap memory.,0,ignite,
ignite.cache.offheap_primary_entries,gauge,10,entry,,Number of primary entries stored in off-heap memory.,0,ignite,
ignite.cache.offheap_backup_entries,gauge,10,,,Number of backup stored in off-heap memory.,0,ignite,
ignite.cache.evict_queue_size,gauge,10,,,Current size of evict queue.,0,ignite,
ignite.cache.thread_map_size,gauge,10,transaction,,Transaction per-thread map size.,0,ignite,
ignite.cache.xid_map_size,gauge,10,transaction,,Transaction per-Xid map size.,0,ignite,
ignite.cache.commit_queue_size,gauge,10,transaction,,Transaction committed queue size.,0,ignite,
ignite.cache.prepare_queue_size,gauge,10,transaction,,Transaction prepared queue size.,0,ignite,
ignite.cache.start_version_counts_size,gauge,10,transaction,,Transaction start version counts map size.,0,ignite,
ignite.cache.committed_versions_size,gauge,10,transaction,,Transaction committed ID map size.,0,ignite,
ignite.cache.rolledback_versions_size,gauge,10,transaction,,Transaction rolled back ID map size.,0,ignite,
ignite.cache.dht_thread_map_size,gauge,10,transaction,,Transaction DHT per-thread map size.,0,ignite,
ignite.cache.dht_xid_map_size,gauge,10,transaction,,Transaction DHT per-Xid map size.,0,ignite,
ignite.cache.dht_commit_queue_size,gauge,10,transaction,,Transaction DHT committed queue size.,0,ignite,
ignite.cache.dht_prepare_queue_size,gauge,10,transaction,,Transaction DHT prepared queue size.,0,ignite,
ignite.cache.dht_start_version_counts_size,gauge,10,transaction,,Transaction DHT start version counts map size.,0,ignite,
ignite.cache.dht_committed_versions_size,gauge,10,transaction,,Transaction DHT committed ID map size.,0,ignite,
ignite.cache.dht_rolledback_versions_size,gauge,10,transaction,,Transaction DHT rolled back ID map size.,0,ignite,
ignite.cache.write_behind_store_batch_size,gauge,10,,,Maximum size of batch for similar operations.,0,ignite,
ignite.cache.write_behind_overflow_total,count,10,event,,Count of cache overflow events since write-behind cache has started.,0,ignite,
ignite.cache.write_behind_overflow,gauge,10,event,,Count of write buffer overflow events in progress at the moment.,0,ignite,
ignite.cache.write_behind_retries,gauge,10,,,Count of cache entries that are currently in retry state.,0,ignite,
ignite.cache.write_behind_buffer_size,gauge,10,,,Count of cache entries that are waiting to be flushed.,0,ignite,
ignite.cache.entry_processor.puts,count,10,,,"The total number of cache invocations, caused update.",0,ignite,
ignite.cache.entry_processor.removals,count,10,,,"The total number of cache invocations, caused removals.",0,ignite,
ignite.cache.entry_processor.read_only_invocations,count,10,,,"The total number of cache invocations, caused no updates.",0,ignite,
ignite.cache.entry_processor.invocations,count,10,,,The total number of cache invocations.,0,ignite,
ignite.cache.entry_processor.hits,count,10,,,"The total number of invocations on keys, which exist in cache.",1,ignite,
ignite.cache.entry_processor.hit_percentage,gauge,10,percent,,"The percentage of invocations on keys, which exist in cache.",1,ignite,
ignite.cache.entry_processor.misses,count,10,,,"The total number of invocations on keys, which don't exist in cache.",-1,ignite,
ignite.cache.entry_processor.miss_percentage,gauge,10,percent,,"The percentage of invocations on keys, which don't exist in cache.",-1,ignite,
ignite.cache.entry_processor.average_invocation_time,gauge,10,second,,The mean time to execute cache invokes.,-1,ignite,
ignite.cache.entry_processor.minimum_invocation_time,gauge,10,second,,"So far, the minimum time to execute cache invokes.",-1,ignite,
ignite.cache.entry_processor.maximum_invocation_time,gauge,10,second,,"So far, the maximum time to execute cache invokes.",-1,ignite,
ignite.cache.total_partitions,gauge,10,,,Total number of partitions on current node.,0,ignite,
ignite.cache.rebalancing_partitions,gauge,10,,,Number of currently rebalancing partitions on current node.,0,ignite,
ignite.cache.rebalanced_keys,gauge,10,key,,Number of already rebalanced keys.,0,ignite,
ignite.cache.estimated_rebalancing_keys,gauge,10,key,,Number estimated to rebalance keys.,0,ignite,
ignite.cache.keys_to_rebalance,gauge,10,key,,Estimated number of keys to be rebalanced on current node.,0,ignite,
ignite.cache.rebalancing_keys_rate,gauge,10,byte,second,Estimated rebalancing speed in keys.,0,ignite,
ignite.cache.rebalancing_bytes_rate,gauge,10,byte,second,Estimated rebalancing speed in bytes.,0,ignite,
ignite.cache.rebalance_clearing_partitions,gauge,10,,,Number of partitions need to be cleared before actual rebalance start.,0,ignite,
