metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
esxi.cpu.coreUtilization.avg,gauge,,percent,,CPU utilization of the corresponding core (if hyper-threading is enabled) as a percentage,-1,esxi,cpu coreUtilization avg,
esxi.cpu.costop.sum,gauge,,millisecond,,"Time the virtual machine is ready to run, but is unable to run due to co-scheduling constraints",-1,esxi,cpu costop sum,
esxi.cpu.demand.avg,gauge,,megahertz,,The amount of CPU resources a virtual machine would use if there were no CPU contention or CPU limit,-1,esxi,cpu demand avg,
esxi.cpu.demandEntitlementRatio.latest,gauge,,percent,,CPU resource entitlement to CPU demand ratio (in percents),0,esxi,cpu demand_entitlement_ratio,
esxi.cpu.entitlement.latest,gauge,,megahertz,,CPU resources devoted by the ESXi scheduler,-1,esxi,cpu entitlement latest,
esxi.cpu.idle.sum,gauge,,millisecond,,Total time that the CPU spent in an idle state,1,esxi,cpu idle sum,
esxi.cpu.latency.avg,gauge,,percent,,Percent of time the virtual machine is unable to run because it is contending for access to the physical CPU(s),-1,esxi,cpu latency avg,
esxi.cpu.maxlimited.sum,gauge,,millisecond,,"Time the virtual machine is ready to run, but is not running because it has reached its maximum CPU limit setting",-1,esxi,cpu maxlimited sum,
esxi.cpu.overlap.sum,gauge,,millisecond,,Time the virtual machine was interrupted to perform system services on behalf of itself or other virtual machines.,0,esxi,cpu overlap sum,
esxi.cpu.readiness.avg,gauge,,percent,,"Percentage of time that the virtual machine was ready, but could not get scheduled to run on the physical CPU.",0,esxi,cpu readiness avg,
esxi.cpu.ready.sum,gauge,,millisecond,,Milliseconds of CPU time spent in ready state,-1,esxi,cpu ready sum,
esxi.cpu.reservedCapacity.avg,gauge,,megahertz,,Total CPU capacity reserved by virtual machines,0,esxi,cpu reservedCapacity avg,
esxi.cpu.run.sum,gauge,,millisecond,,Time the virtual machine is scheduled to run,1,esxi,cpu run sum,
