metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
gitlab_runner.acceptable_job_queuing_duration_exceeded_total,count,,request,,Counts how often jobs exceed the configured queuing time threshold,0,gitlab_runner,acceptable job queuing duration exceeded total,
gitlab_runner.api_request_duration_seconds_bucket,gauge,,request,second,Latency histogram of API requests made by GitLab Runner,0,gitlab_runner,api request duration time,
gitlab_runner.api_request_duration_seconds_count,gauge,,request,second,Latency histogram of API requests made by GitLab Runner,0,gitlab_runner,api request duration time count,
gitlab_runner.api_request_duration_seconds_sum,gauge,,request,second,Latency histogram of API requests made by GitLab Runner,0,gitlab_runner,api request duration time sum,
gitlab_runner.api_request_statuses_total,count,,request,,"The total number of api requests, partitioned by runner, system_id, endpoint and status.",0,gitlab_runner,api request statuses total,
gitlab_runner.autoscaling_machine_creation_duration_seconds_bucket,gauge,,request,second,Histogram of machine creation time.,0,gitlab_runner,autoscaling machine creation duration time,
gitlab_runner.autoscaling_machine_creation_duration_seconds_count,gauge,,request,second,Histogram of machine creation time.,0,gitlab_runner,autoscaling machine creation duration time count,
gitlab_runner.autoscaling_machine_creation_duration_seconds_sum,gauge,,request,second,Histogram of machine creation time.,0,gitlab_runner,autoscaling machine creation duration time sum,
gitlab_runner.autoscaling_machine_failed_creation_duration_seconds_bucket,gauge,,request,second,Histogram of machine failed creation timings,0,gitlab_runner,autoscaling machine failed creation duration time,
gitlab_runner.autoscaling_machine_failed_creation_duration_seconds_count,gauge,,request,second,Histogram of machine failed creation timings,0,gitlab_runner,autoscaling machine failed creation duration time count,
gitlab_runner.autoscaling_machine_failed_creation_duration_seconds_sum,gauge,,request,second,Histogram of machine failed creation timings,0,gitlab_runner,autoscaling machine failed creation duration time sum,
gitlab_runner.autoscaling_machine_removal_duration_seconds_bucket,gauge,,request,second,Histogram of machine removal time.,0,gitlab_runner,autoscaling machine removal duration time,
gitlab_runner.autoscaling_machine_removal_duration_seconds_count,gauge,,request,second,Histogram of machine removal time.,0,gitlab_runner,autoscaling machine removal duration time count,
gitlab_runner.autoscaling_machine_removal_duration_seconds_sum,gauge,,request,second,Histogram of machine removal time.,0,gitlab_runner,autoscaling machine removal duration time sum,
gitlab_runner.autoscaling_machine_states,gauge,,,,The current number of machines per state in this provider.,0,gitlab_runner,autoscaling machine states,
gitlab_runner.autoscaling_machine_stopping_duration_seconds_bucket,gauge,,request,second,Histogram of machine stopping time.,0,gitlab_runner,autoscaling machine stopping duration time,
gitlab_runner.autoscaling_machine_stopping_duration_seconds_count,gauge,,request,second,Histogram of machine stopping time.,0,gitlab_runner,autoscaling machine stopping duration time count,
gitlab_runner.autoscaling_machine_stopping_duration_seconds_sum,gauge,,request,second,Histogram of machine stopping time.,0,gitlab_runner,autoscaling machine stopping duration time sum,
gitlab_runner.ci_docker_machines_provider_machine_creation_duration_seconds_bucket,gauge,,request,second,A histogram of Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,docker machine creation time,
gitlab_runner.ci_docker_machines_provider_machine_creation_duration_seconds_count,gauge,,request,second,The count of Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,count docker machine creation time,
gitlab_runner.ci_docker_machines_provider_machine_creation_duration_seconds_sum,gauge,,request,second,The sum of Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,sum docker machine creation time,
gitlab_runner.ci_docker_machines_provider_machine_states,gauge,,request,second,The current number of CI machines per state in this provider. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,total docker machines per state,
gitlab_runner.ci_runner_builds,gauge,,,,The current number of running builds. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,ci current running builds,
gitlab_runner.ci_runner_errors,count,,request,second,The number of caught errors. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,ci errors,
gitlab_runner.ci_runner_version_info,gauge,,request,,A metric with a constant '1' value labeled by different build stats fields. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,ci version info,
gitlab_runner.ci_ssh_docker_machines_provider_machine_creation_duration_seconds_bucket,gauge,,request,second,A histogram of SSH Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,ssh docker machine creation time,
gitlab_runner.ci_ssh_docker_machines_provider_machine_creation_duration_seconds_count,gauge,,request,second,The count of SSH Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,count ssh docker machine creation time,
gitlab_runner.ci_ssh_docker_machines_provider_machine_creation_duration_seconds_sum,gauge,,request,second,The sum of SSH Docker machine creation time. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,sum ssh docker machine creation time,
gitlab_runner.ci_ssh_docker_machines_provider_machine_states,gauge,,request,second,The current number of SSH machines per state in this ssh provider. Applies to GitLab Runner < 1.11.0,0,gitlab_runner,total ssh docker machines per state,
gitlab_runner.concurrent,gauge,,,,The current value of concurrent setting,0,gitlab_runner,concurrent,
gitlab_runner.configuration_loaded_total,count,,request,,Total number of times the configuration file was loaded by Runner process,0,gitlab_runner,configuration loaded total,
gitlab_runner.configuration_loading_error_total,count,,request,,Total number of times the configuration file was not loaded by Runner process due to errors,0,gitlab_runner,configuration loading error total,
gitlab_runner.configuration_saved_total,count,,request,,Total number of times the configuration file was saved by Runner process,0,gitlab_runner,configuration saved total,
gitlab_runner.configuration_saving_error_total,count,,request,,Total number of times the configuration file was not saved by Runner process due to errors,0,gitlab_runner,configuration saving error total,
gitlab_runner.errors_total,count,,request,,The number of caught errors.,0,gitlab_runner,errors total,
gitlab_runner.failed_jobs_total,count,,request,,Total number of failed jobs,0,gitlab_runner,failed jobs total,
gitlab_runner.fleeting_provisioner_instance_creation_time_seconds_bucket,gauge,,request,second,Histogram of instance creation times,0,gitlab_runner,fleeting provisioner instance creation time time,
gitlab_runner.fleeting_provisioner_instance_creation_time_seconds_count,gauge,,request,second,Histogram of instance creation times,0,gitlab_runner,fleeting provisioner instance creation time time count,
gitlab_runner.fleeting_provisioner_instance_creation_time_seconds_sum,gauge,,request,second,Histogram of instance creation times,0,gitlab_runner,fleeting provisioner instance creation time time sum,
gitlab_runner.fleeting_provisioner_instance_deletion_time_seconds_bucket,gauge,,request,second,Histogram of instance deletion times,0,gitlab_runner,fleeting provisioner instance deletion time time,
gitlab_runner.fleeting_provisioner_instance_deletion_time_seconds_count,gauge,,request,second,Histogram of instance deletion times,0,gitlab_runner,fleeting provisioner instance deletion time time count,
gitlab_runner.fleeting_provisioner_instance_deletion_time_seconds_sum,gauge,,request,second,Histogram of instance deletion times,0,gitlab_runner,fleeting provisioner instance deletion time time sum,
gitlab_runner.fleeting_provisioner_instance_is_running_time_seconds_bucket,gauge,,request,second,Histogram of duration for the instance to ender running state,0,gitlab_runner,fleeting provisioner instance is running time time,
gitlab_runner.fleeting_provisioner_instance_is_running_time_seconds_count,gauge,,request,second,Histogram of duration for the instance to ender running state,0,gitlab_runner,fleeting provisioner instance is running time time count,
gitlab_runner.fleeting_provisioner_instance_is_running_time_seconds_sum,gauge,,request,second,Histogram of duration for the instance to ender running state,0,gitlab_runner,fleeting provisioner instance is running time time sum,
gitlab_runner.fleeting_provisioner_instance_life_duration_seconds_bucket,gauge,,request,second,Histogram of instance's life durations,0,gitlab_runner,fleeting provisioner instance life duration time,
gitlab_runner.fleeting_provisioner_instance_life_duration_seconds_count,gauge,,request,second,Histogram of instance's life durations,0,gitlab_runner,fleeting provisioner instance life duration time count,
gitlab_runner.fleeting_provisioner_instance_life_duration_seconds_sum,gauge,,request,second,Histogram of instance's life durations,0,gitlab_runner,fleeting provisioner instance life duration time sum,
gitlab_runner.fleeting_provisioner_instance_operations_total,count,,request,,Counter of total operations performed on instances,0,gitlab_runner,fleeting provisioner instance operations total,
gitlab_runner.fleeting_provisioner_instances,gauge,,,,Current number of instances in different states,0,gitlab_runner,fleeting provisioner instances,
gitlab_runner.fleeting_provisioner_internal_operations_total,count,,request,,Counter of total internal operations handled by provisioner,0,gitlab_runner,fleeting provisioner internal operations total,
gitlab_runner.fleeting_provisioner_max_instances,gauge,,,,Maximum number of instances allowed for fleeting to maintain,0,gitlab_runner,fleeting provisioner max instances,
gitlab_runner.fleeting_provisioner_missed_updates_total,count,,request,,Counter of total times an instance reached the 'missed_update' state,0,gitlab_runner,fleeting provisioner missed updates total,
gitlab_runner.fleeting_taskscaler_desired_instances,gauge,,,,Current number of desired instances (negative means number of instances that should be requested for deletion),0,gitlab_runner,fleeting taskscaler desired instances,
gitlab_runner.fleeting_taskscaler_max_tasks_per_instance,gauge,,,,Maximum number of tasks executed on a single instance,0,gitlab_runner,fleeting taskscaler max tasks per instance,
