metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
nginx.cache.bypass.bytes,gauge,,byte,,The total number of bytes read from the proxied server,0,nginx,cache bypass bytes,
nginx.cache.bypass.bytes_count,count,,byte,,The total number of bytes read from the proxied server (shown as count),0,nginx,cache bypass bytes,
nginx.cache.bypass.bytes_written,gauge,,byte,,The total number of bytes written to the cache,0,nginx,cache bypass bytes_written,memory
nginx.cache.bypass.bytes_written_count,count,,byte,,The total number of bytes written to the cache (shown as count),0,nginx,cache bypass bytes_written,memory
nginx.cache.bypass.responses,gauge,,response,,The total number of responses not taken from the cache,0,nginx,cache bypass responses,
nginx.cache.bypass.responses_count,count,,response,,The total number of responses not taken from the cache (shown as count),0,nginx,cache bypass responses,
nginx.cache.bypass.responses_written,gauge,,response,,The total number of responses written to the cache,0,nginx,cache bypass responses_written,memory
nginx.cache.bypass.responses_written_count,count,,response,,The total number of responses written to the cache (shown as count),0,nginx,cache bypass responses_written,memory
nginx.cache.cold,gauge,,response,,A boolean value indicating whether the cache loader process is still loading data from disk into the cache,0,nginx,cache cold,
nginx.cache.expired.bytes,gauge,,byte,,The total number of bytes read from the proxied server,0,nginx,cache expired bytes,
nginx.cache.expired.bytes_count,count,,byte,,The total number of bytes read from the proxied server (shown as count),0,nginx,cache expired bytes,
nginx.cache.expired.bytes_written,gauge,,byte,,The total number of bytes written to the cache,0,nginx,cache expired bytes_written,
nginx.cache.expired.bytes_written_count,count,,byte,,The total number of bytes written to the cache (shown as count),0,nginx,cache expired bytes_written,
nginx.cache.expired.responses,gauge,,response,,The total number of responses not taken from the cache,0,nginx,cache expired responses,
nginx.cache.expired.responses_count,count,,response,,The total number of responses not taken from the cache (shown as count),0,nginx,cache expired responses,
nginx.cache.expired.responses_written,gauge,,response,,The total number of responses written to the cache,0,nginx,cache expired responses_written,
nginx.cache.expired.responses_written_count,count,,response,,The total number of responses written to the cache (shown as count),0,nginx,cache expired responses_written,
nginx.cache.hit.bytes,gauge,,byte,,The total number of bytes read from the cache,0,nginx,cache hit bytes,
