metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
linkerd.control.request.count,count,,request,,[OpenMetrics V2] Total count of control HTTP requests.,0,linkerd,,
linkerd.control.request_total,count,,request,,[OpenMetrics V1] Total count of control HTTP requests.,0,linkerd,,
linkerd.control.response.count,count,,response,,[OpenMetrics V2] Total count of control HTTP responses.,0,linkerd,,
linkerd.control.response_latency.count,gauge,,response,,Number of control responses on which the linkerd.control.response_latency.sum is evaluated.,0,linkerd,,
linkerd.control.response_latency.sum,gauge,,millisecond,,Elapsed times between a control request's headers being received and its response stream completing.,0,linkerd,,
linkerd.control.response_total,count,,response,,[OpenMetrics V1] Total count of control HTTP responses.,0,linkerd,,
linkerd.control.retry_skipped.count,count,,response,,[OpenMetrics V2] Total count of retryable control HTTP responses that were not retried.,-1,linkerd,,
linkerd.control.retry_skipped_total,count,,response,,[OpenMetrics V1] Total count of retryable control HTTP responses that were not retried.,-1,linkerd,,
linkerd.jvm.fd_count,gauge,,unit,,(only available on Unix-based OS) A gauge of the number of open file descriptors (Linkerd v1 only).,-1,linkerd,,
linkerd.jvm.gc.ConcurrentMarkSweep.cycles,gauge,,unit,,A gauge for ConcurrentMarkSweep of the total number of collections that have occurred (Linkerd v1 only).,-1,linkerd,,
linkerd.jvm.gc.ConcurrentMarkSweep.msec,gauge,,millisecond,,"A gauge for ConcurrentMarkSweep of the total elapsed time garbage collection pool doing collections, in milliseconds (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.gc.ParNew.cycles,gauge,,unit,,A gauge for ParNew of the total number of collections that have occurred (Linkerd v1 only).,-1,linkerd,,
linkerd.jvm.gc.ParNew.msec,gauge,,millisecond,,"A gauge for ParNew of the total elapsed time garbage collection pool doing collections, in milliseconds (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.gc.cycles,gauge,,unit,,A gauge of the number of the total number of collections that have occurred (Linkerd v1 only).,0,linkerd,,
linkerd.jvm.gc.eden.pause_msec.quantile,gauge,,millisecond,,"Stats of the durations, in milliseconds, of the eden collection pauses (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.gc.msec,gauge,,millisecond,,"A gauge of the total elapsed time doing collections, in milliseconds (Linkerd v1 only).",0,linkerd,,
linkerd.jvm.heap.committed,gauge,,byte,,"For the heap used for object allocation, a gauge of the amount of memory, in bytes, committed for the JVM to use (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.heap.max,gauge,,byte,,"For the heap used for object allocation, a gauge of the maximum amount of memory, in bytes, that can be used by the JVM (Linkerd v1 only).",0,linkerd,,
linkerd.jvm.heap.used,gauge,,byte,,"For the heap used for object allocation, a gauge of the current amount of memory used, in bytes (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.mem.current.CMS_Old_Gen.used,gauge,,byte,,"A gauge of the of the current memory used, in bytes, for CMS_Old_Gen memory pool (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.mem.current.Par_Eden_Space.used,gauge,,byte,,"A gauge of the of the current memory used, in bytes, for Par_Eden_Space memory pool (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.mem.current.Par_Survivor_Space.used,gauge,,byte,,"A gauge of the of the current memory used, in bytes, for Par_Survivor_Space memory pool (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.nonheap.committed,gauge,,byte,,"For the non-heap memory, a gauge of the amount of memory, in bytes, committed for the JVM to use (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.nonheap.max,gauge,,byte,,"For the non-heap memory, a gauge of the maximum amount of memory, in bytes, that can be used by the JVM (Linkerd v1 only).",0,linkerd,,
linkerd.jvm.nonheap.used,gauge,,byte,,"For the non-heap memory, a gauge of the current amount of memory used, in bytes (Linkerd v1 only).",-1,linkerd,,
linkerd.jvm.num_cpus,gauge,,core,,A gauge of the number of processors available to the JVM (Linkerd v1 only).,0,linkerd,,
linkerd.jvm.start_time,gauge,,millisecond,,A gauge of the start time of the Java virtual machine in milliseconds since the epoch (Linkerd v1 only).,0,linkerd,,
linkerd.jvm.thread.count,gauge,,thread,,A gauge of the number of live threads including both daemon and non-daemon threads (Linkerd v1 only).,0,linkerd,,
linkerd.jvm.uptime,gauge,,millisecond,,A gauge of the uptime of the Java virtual machine in milliseconds (Linkerd v1 only).,0,linkerd,,
linkerd.openmetrics.health,gauge,,,,[OpenMetrics V2] Whether the check is able to connect to the metrics endpoint.,0,linkerd,,
linkerd.process.cpu_seconds.count,count,,second,,[OpenMetrics V2] Total user and system CPU time spent in seconds.,0,linkerd,,
linkerd.process.cpu_seconds_total,count,,second,,[OpenMetrics V1] Total user and system CPU time spent in seconds.,0,linkerd,,
linkerd.process.max_fds,gauge,,file,,Maximum number of open file descriptors.,0,linkerd,,
linkerd.process.open_fds,gauge,,file,,Number of open file descriptors.,0,linkerd,,
linkerd.process.resident_memory,gauge,,byte,,Resident memory size in bytes.,0,linkerd,,
linkerd.process.start_time,gauge,,second,,Time that the process started (in seconds since the UNIX epoch).,0,linkerd,,
linkerd.process.virtual_memory,gauge,,byte,,Virtual memory size in bytes.,0,linkerd,,
linkerd.prometheus.health,gauge,,,,Whether the check is able to connect to the metrics endpoint.,0,linkerd,,
linkerd.request.count,count,,request,,[OpenMetrics V2] Total count of HTTP requests.,0,linkerd,,
linkerd.request_total,count,,request,,[OpenMetrics V1] Total count of HTTP requests.,0,linkerd,,
linkerd.response.count,count,,response,,[OpenMetrics V2] Total count of HTTP responses.,0,linkerd,,
linkerd.response_latency.count,gauge,,response,,Number of responses on which the linkerd.response_latency.sum metric is evaluated.,0,linkerd,,
linkerd.response_latency.sum,gauge,,millisecond,,Elapsed times between a request's headers being received and its response stream completing.,0,linkerd,,
linkerd.response_total,count,,response,,[OpenMetrics V1] Total count of HTTP responses.,0,linkerd,,
linkerd.retry_skipped.count,count,,response,,[OpenMetrics V2] Total count of retryable HTTP responses that were not retried.,-1,linkerd,,
linkerd.retry_skipped_total,count,,response,,[OpenMetrics V1] Total count of retryable HTTP responses that were not retried.,-1,linkerd,,
linkerd.route.actual_request.count,count,,request,,[OpenMetrics V2] Total count of actual route HTTP requests.,0,linkerd,,
linkerd.route.actual_request_total,count,,request,,[OpenMetrics V1] Total count of actual route HTTP requests.,0,linkerd,,
linkerd.route.actual_response.count,count,,response,,[OpenMetrics V2] Total count of actual route HTTP responses.,0,linkerd,,
linkerd.route.actual_response_latency.count,gauge,,millisecond,,Number of responses on which the linkerd.route.actual_response_latency.sum is evaluated.,0,linkerd,,
linkerd.route.actual_response_latency.sum,gauge,,millisecond,,Elapsed times between a actual route request's headers being received and its response stream completing.,0,linkerd,,
linkerd.route.actual_response_total,count,,response,,[OpenMetrics V1] Total count of actual route HTTP responses.,0,linkerd,,
linkerd.route.actual_retry_skipped.count,count,,response,,[OpenMetrics V2] Total count of retryable actual route HTTP responses that were not retried.,-1,linkerd,,
linkerd.route.actual_retry_skipped_total,count,,response,,[OpenMetrics V1] Total count of retryable actual route HTTP responses that were not retried.,-1,linkerd,,
linkerd.route.request.count,count,,request,,[OpenMetrics V2] Total count of route HTTP requests.,0,linkerd,,
linkerd.route.request_total,count,,request,,[OpenMetrics V1] Total count of route HTTP requests.,0,linkerd,,
linkerd.route.response.count,count,,response,,[OpenMetrics V2] Total count of route HTTP responses.,0,linkerd,,
linkerd.route.response_latency.count,gauge,,response,,Number of responses on which the linkerd.route.response_latency.sum metric is evaluated.,0,linkerd,,
linkerd.route.response_latency.sum,gauge,,millisecond,,Elapsed times between a route request's headers being received and its response stream completing.,0,linkerd,,
linkerd.route.response_total,count,,response,,[OpenMetrics V1] Total count of route HTTP responses.,0,linkerd,,
linkerd.route.retry_skipped.count,count,,response,,[OpenMetrics V2] Total count of retryable route HTTP responses that were not retried.,-1,linkerd,,
linkerd.route.retry_skipped_total,count,,response,,[OpenMetrics V1] Total count of retryable route HTTP responses that were not retried.,-1,linkerd,,
linkerd.rt.client.connections,rate,,connection,,Number of active connections for the client (Linkerd v1 only).,0,linkerd,client active connections,
linkerd.rt.client.connects_s,rate,,connection,second,Number of connection par second for the client (Linkerd v1 only).,0,linkerd,client connects/s,
linkerd.rt.client.pool_cached,gauge,,connection,,A gauge of the number of connections cached for the client (Linkerd v1 only).,0,linkerd,,
linkerd.rt.client.pool_num_too_many_waiters,gauge,,unit,,A counter of the number of times there were no connections immediately available and there were already too many waiters (Linkerd v1 only).,-1,linkerd,,
linkerd.rt.client.pool_num_waited,gauge,,unit,,A counter of the number of times there were no connections immediately available and the client waited for a connection (Linkerd v1 only).,-1,linkerd,,
linkerd.rt.client.pool_size,gauge,,connection,,"A gauge of the number of connections that are currently alive, either in use or not (Linkerd v1 only).",0,linkerd,,
linkerd.rt.client.pool_waiters,gauge,,unit,,A gauge of the number of clients waiting on connections (Linkerd v1 only).,0,linkerd,,
linkerd.rt.client.request_latency_ms.quantile,gauge,,millisecond,,Stats of the latency of requests in milliseconds for the client (Linkerd v1 only).,-1,linkerd,client requests latency,
linkerd.rt.client.requests_s,rate,,,,Number of requests by second received by the client (Linkerd v1 only).,0,linkerd,client req/s,
linkerd.rt.client.status.1XX_s,rate,,unit,second,Number of request by second returning 1XX status code for the client (Linkerd v1 only).,0,linkerd,client 1xx/s,
linkerd.rt.client.status.2XX_s,rate,,unit,second,Number of request by second returning 2XX status code for the client (Linkerd v1 only).,0,linkerd,client 2xx/s,
linkerd.rt.client.status.3XX_s,rate,,unit,second,Number of request by second returning 3XX status code for the client (Linkerd v1 only).,0,linkerd,client 3xx/s,
linkerd.rt.client.status.4XX_s,rate,,unit,second,Number of request by second returning 4XX status code for the client (Linkerd v1 only).,-1,linkerd,client 4xx/s,
linkerd.rt.client.status.5XX_s,rate,,unit,second,Number of request by second returning 5XX status code for the client (Linkerd v1 only).,-1,linkerd,client 5xx/s,
linkerd.rt.client.success_s,rate,,,,Number of success per second for the client (Linkerd v1 only).,1,linkerd,client success/s,
linkerd.rt.server.connections,gauge,,connection,,Number of active connections for the server (Linkerd v1 only).,0,linkerd,server active connections,
linkerd.rt.server.connects_s,rate,,connection,second,Number of connection par second for the server (Linkerd v1 only).,0,linkerd,server connects/s,
linkerd.rt.server.request_latency_ms.quantile,gauge,,millisecond,,Stats of the latency of requests in milliseconds for the server (Linkerd v1 only).,-1,linkerd,server requests latency,
linkerd.tcp.close.count,count,,connection,,[OpenMetrics V2] Total count of closed connections.,0,linkerd,,
linkerd.tcp.close_total,count,,connection,,[OpenMetrics V1] Total count of closed connections.,0,linkerd,,
linkerd.tcp.connection_duration.count,gauge,,connection,,Number of connections on which the linkerd.tcp.connection_duration.sum metric is evaluated.,0,linkerd,,
linkerd.tcp.connection_duration.sum,gauge,,millisecond,,Connection lifetimes.,0,linkerd,,
linkerd.tcp.open.count,count,,connection,,[OpenMetrics V2] Total count of opened connections.,0,linkerd,,
linkerd.tcp.open_connections,gauge,,connection,,Number of currently-open connections.,0,linkerd,,
linkerd.tcp.open_total,count,,connection,,[OpenMetrics V1] Total count of opened connections.,0,linkerd,,
linkerd.tcp.read_bytes.count,count,,byte,,[OpenMetrics V2] Total count of bytes read from peers.,0,linkerd,,
linkerd.tcp.read_bytes_total,count,,byte,,[OpenMetrics V1] Total count of bytes read from peers.,0,linkerd,,
linkerd.tcp.write_bytes.count,count,,byte,,[OpenMetrics V2] Total count of bytes written to peers.,0,linkerd,,
linkerd.tcp.write_bytes_total,count,,byte,,[OpenMetrics V1] Total count of bytes written to peers.,0,linkerd,,
