metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
etcd.debugging.mvcc.db.compaction.keys.total,count,,key,,Total number of db keys compacted.,0,etcd,,
etcd.debugging.mvcc.db.compaction.pause.duration.milliseconds,gauge,,millisecond,,Bucketed histogram of db compaction pause duration.,0,etcd,,
etcd.debugging.mvcc.db.compaction.total.duration.milliseconds,gauge,,millisecond,,Bucketed histogram of db compaction total duration.,0,etcd,,
etcd.debugging.mvcc.db.total.size.in_bytes,gauge,,byte,,Total size of the underlying database in bytes.,0,etcd,,
etcd.debugging.mvcc.delete.total,count,,query,,Total number of deletes seen by this member.,0,etcd,,
etcd.debugging.mvcc.events.total,count,,event,,Total number of events sent by this member.,0,etcd,,
etcd.debugging.mvcc.index.compaction.pause.duration.milliseconds,gauge,,millisecond,,Bucketed histogram of index compaction pause duration.,0,etcd,,
etcd.debugging.mvcc.keys.total,gauge,,key,,Total number of keys.,0,etcd,,
etcd.debugging.mvcc.pending.events.total,gauge,,event,,Total number of pending events to be sent.,0,etcd,,
etcd.debugging.mvcc.put.total,count,,query,,Total number of puts seen by this member.,0,etcd,,
etcd.debugging.mvcc.range.total,count,,query,,Total number of ranges seen by this member.,0,etcd,,
etcd.debugging.mvcc.slow_watcher.total,gauge,,connection,,Total number of unsynced slow watchers.,0,etcd,,
etcd.debugging.mvcc.txn.total,count,,transaction,,Total number of txns seen by this member.,0,etcd,,
etcd.debugging.mvcc.watch_stream.total,gauge,,connection,,Total number of watch streams.,0,etcd,,
etcd.debugging.mvcc.watcher.total,gauge,,connection,,Total number of watchers.,0,etcd,,
etcd.debugging.server.lease.expired.total,count,,item,,The total number of expired leases.,0,etcd,,
etcd.debugging.snap.save.marshalling.duration.seconds,gauge,,second,,The marshalling cost distributions of save called by snapshot.,0,etcd,,
etcd.debugging.snap.save.total.duration.seconds,gauge,,second,,The total latency distributions of save called by snapshot.,0,etcd,,
etcd.debugging.store.expires.total,count,,key,,Total number of expired keys.,0,etcd,,
etcd.debugging.store.reads.total,count,,read,,"Total number of reads action by (get/getRecursive), local to this member.",0,etcd,,
etcd.debugging.store.watch.requests.total,count,,request,,Total number of incoming watch requests (new or reestablished).,0,etcd,,
etcd.debugging.store.watchers,gauge,,connection,,Count of currently active watchers.,0,etcd,,
etcd.debugging.store.writes.total,count,,write,,Total number of writes (e.g. set/compareAndDelete) seen by this member.,0,etcd,,
etcd.disk.backend.commit.duration.seconds,gauge,,second,,The latency distributions of commit called by backend.,0,etcd,,
etcd.disk.backend.snapshot.duration.seconds,gauge,,second,,The latency distribution of backend snapshots.,0,etcd,,
etcd.disk.wal.fsync.duration.seconds.count,count,,second,,The count of latency distributions of fsync called by wal.,0,etcd,,
etcd.disk.wal.fsync.duration.seconds.sum,gauge,,second,,The sum of latency distributions of fsync called by wal.,0,etcd,,
etcd.disk.wal.write.bytes.total,gauge,,byte,,Total number of bytes written in WAL,0,etcd,,
etcd.etcd.server.client.requests.total,count,,request,,The total number of client requests per client version,0,etcd,,
etcd.go.gc.duration.seconds,gauge,,second,,A summary of the GC invocation durations.,0,etcd,,
etcd.go.goroutines,gauge,,thread,,Number of goroutines that currently exist.,0,etcd,,
etcd.go.info,gauge,,item,,Information about the Go environment.,0,etcd,,
etcd.go.memstats.alloc.bytes,gauge,,byte,,Number of bytes allocated and still in use.,0,etcd,,
etcd.go.memstats.alloc.bytes.total,count,,byte,,"Total number of bytes allocated, even if freed.",0,etcd,,
etcd.go.memstats.buck.hash.sys.bytes,gauge,,byte,,Number of bytes used by the profiling bucket hash table.,0,etcd,,
etcd.go.memstats.frees.total,count,,occurrence,,Total number of frees.,0,etcd,,
etcd.go.memstats.gc.cpu.fraction,gauge,,cpu,,The fraction of this program's available CPU time used by the GC since the program started.,0,etcd,,
etcd.go.memstats.gc.sys.bytes,gauge,,byte,,Number of bytes used for garbage collection system metadata.,0,etcd,,
etcd.go.memstats.heap.alloc.bytes,gauge,,byte,,Number of heap bytes allocated and still in use.,0,etcd,,
